LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,HYDRO_02,HYDRO_002,HYDRO_001,GT_2MM
1,505,509,4,1,1,1,BA*,1,BS*2,100,100,99,98,98,95,93,83,68,44,35,24.39999962,14.10000038,6.900000095,5.900000095,32
1,506,507,4,1,1,1,BA*,1,BS*1,100,100,99,97,95,89,86,72,62,44,34,26.39999962,15.10000038,7.099999905,6.400000095,38
1,508,507,4,1,1,1,BA*,1,BS*1,100,100,99,97,95,89,86,72,62,44,34,26.39999962,15.10000038,7.099999905,6.400000095,38
1,559,504,4,1,1,2,TP1,1,BS92,100,100,99,98,95,90,86,73,59,41,33,25.5,13.19999981,6.099999905,5.5,41
1,560,559,4,1,1,2,BA*,1,BS*4,100,100,100,100,99,98,96,88,71,48,40,32.90000153,18.70000076,8.800000191,7.400000095,26
1,603,603,4,1,1,2,BA*,1,BS*4,100,100,100,100,93,85,77,61,52,43,37,27.89999962,15.10000038,7.300000191,6.300000191,39
1,1003,1003,4,1,1,2,TP1,2,BS92,100,100,95,93,90,86,83,73,62,43,32,26.39999962,17.60000038,8.600000381,5.599999905,38
1,1006,1006,4,1,1,1,BA*,1,BS**,100,100,99,98,97,96,95,90,79,50,33,24.89999962,15.89999962,7.900000095,5.599999905,21
1,1016,1016,4,1,1,2,TP1,1,BS92,100,90,82,76,70,64,60,52,43,30,22,15.19999981,10,4.900000095,3.099999905,57
1,1034,1034,4,1,1,1,BA*,1,BS**,100,100,99,97,95,91,88,79,65,42,19,12.5,9.399999619,4.400000095,2.5,35
1,1037,1037,4,1,1,1,BA*,1,BS**,100,100,98,93,89,80,76,62,48,31,16,11.30000019,6.900000095,2.799999952,2,52
1,6053,6053,4,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,94,73,55,45,33.40000153,24.5,13.5,13.19999981,27
1,6055,6055,4,1,1,2,TP1,1,BS93,100,91,80,70,64,56,50,39,26,19,14,9.600000381,4,1,0.800000012,74
1,A410,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,A441,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A444,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A446,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,A446,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A448,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,A450,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,A453,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A454,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,A457,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,A460,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,A461,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,B330,1021,4,1,1,1,BA*,1,BS**,100,100,99,98,97,94,92,85,74,56,35,19.60000038,11.30000019,4.099999905,2.700000048,26
1,B903,1007,4,1,1,2,TP1,1,BS91,100,98,97,96,95,93,92,85,63,41,32,23,9.100000381,3.799999952,2.5,37
1,B959,1007,4,1,1,1,BA*,1,BS**,100,100,100,99,97,94,92,83,61,39,30,23.5,13.89999962,6,3.799999952,39
1,B960,1007,4,1,1,1,BA*,1,BS**,100,100,100,99,97,94,92,83,61,39,30,23.5,13.89999962,6,3.799999952,39
1,B964,1007,4,1,1,2,TP1,1,BS91,100,98,97,96,95,93,92,85,63,41,32,23,9.100000381,3.799999952,2.5,37
1,116,124,5,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,100,100,93,18,6,3.299999952,1,0,0.300000012
1,119,114,5,1,5,1,BA*,1,BS**,100,100,100,100,100,99,99,98,95,87,52,35.5,20.20000076,9.399999619,,5
1,120,117,5,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,100,99,88,39,24,13.30000019,5,4,0.899999976
1,120,117,5,1,7,2,BA*,1,BS**,100,100,100,100,100,100,100,99,96,84,37,19.5,14.80000019,6.900000095,,4
1,122,114,5,1,5,2,BA*,1,BS**,100,100,100,100,100,100,100,99,99,87,20,10,7.099999905,4.300000191,,1
1,122,117,5,1,7,1,BA*,1,BS**,100,100,100,99,99,98,98,98,94,83,25,11.19999981,8.699999809,4.199999809,,6
1,122,119,5,1,1,2,B1,1,BS01,100,100,100,100,100,100,100,100,99,94,49,31,15.30000019,7.699999809,6.699999809,1
1,213,224,5,1,1,3,B5,1,BS05,100,100,100,99.30000305,97.90000153,93.69999695,90.30000305,78.90000153,66.5,49.40000153,41.09999847,35.59999847,16.79999924,3.5,3,33.5
1,215,219,5,1,1,3,B3,1,BS03,100,100,98.80000305,97.69999695,94.90000153,85,76.30000305,58.09999847,43.40000153,30.20000076,21.70000076,17.20000076,11.80000019,6.199999809,0,56.59999847
1,220,217,5,1,1,3,B4,1,BS04,100,100,100,100,99.5,86.30000305,76.69999695,54.59999847,37.79999924,24,14.69999981,10.5,6.800000191,1.899999976,0,62.20000076
1,221,224,5,1,1,3,B5,1,BS05,100,100,100,99.30000305,97.90000153,93.69999695,90.30000305,78.90000153,66.5,49.40000153,41.09999847,35.59999847,16.79999924,3.5,3,33.5
1,208,204,6,1,1,2,B12,1,BS12,100,100,100,100,100,100,100,100,99,80,46,21.39999962,9.100000381,3.599999905,,1
1,210,204,6,1,1,2,B12,1,BS12,100,100,100,100,100,100,100,100,99,80,46,21.39999962,9.100000381,3.599999905,,1
1,211,202,6,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,100,100,80,44,18.10000038,6.5,2.700000048,,0
1,501,561,6,1,1,2,TP3,1,BS93,100,100,100,100,100,100,100,99,92,52,28,15.89999962,10.5,5.699999809,,8
1,502,501,6,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,99,96,66,35,16.70000076,9.399999619,4.199999809,,4
1,502,502,6,1,3,1,BA020*,4,BS020*,100,100,100,100,97,95,95,91,83,51,30,16.5,11.30000019,5.099999905,,17
1,502,505,6,1,1,1,BA4,1,BS02,100,98,93,89,84,78,73,62,50,30,19,11.19999981,4.800000191,2.200000048,,50
1,502,509,6,1,1,2,BA5,1,BS01,100,94,94,93,93,93,93,90,87,59,35,19.70000076,15.30000019,7.900000095,,13
1,503,509,6,1,1,2,BA6,1,BS02,100,100,100,100,100,99,98,97,91,60,35,20.39999962,13.39999962,7,,9
1,503,560,6,1,1,1,BA7,1,BS01,100,100,100,100,99,98,96,92,84,49,28,16.5,13.5,8.100000381,,16
1,504,502,6,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,99,96,59,31,13.39999962,5.800000191,3.900000095,,4
1,504,561,6,1,1,2,TP3,1,BS93,100,100,100,100,100,100,100,99,92,52,28,15.89999962,10.5,5.699999809,,8
1,505,505,6,1,1,1,BA3,1,BS01,100,100,100,100,100,99,98,95,90,52,30,17.20000076,8.899999619,3.900000095,,10
1,505,509,6,1,1,2,BA5,1,BS01,100,94,94,93,93,93,93,90,87,59,35,19.70000076,15.30000019,7.900000095,,13
1,506,509,6,1,1,2,BA6,1,BS02,100,100,100,100,100,99,98,97,91,60,35,20.39999962,13.39999962,7,,9
1,507,560,6,1,1,1,BA8,1,BS02,100,100,100,100,99,97,95,91,83,54,33,19.79999924,13.60000038,6.300000191,,17
1,508,502,6,1,3,1,BA020*,4,BS020*,100,100,100,100,97,95,95,91,83,51,30,16.5,11.30000019,5.099999905,,17
1,508,507,6,1,1,2,TP2,1,BS93,100,100,100,100,100,100,100,99,96,64,36,21.79999924,12.60000038,6.199999809,,4
1,560,502,6,1,3,1,BA020*,4,BS020*,100,100,100,100,97,95,95,91,83,51,30,16.5,11.30000019,5.099999905,,17
1,567,505,6,1,1,1,BA4,1,BS02,100,98,93,89,84,78,73,62,50,30,19,11.19999981,4.800000191,2.200000048,,50
1,567,560,6,1,1,1,BA8,1,BS02,100,100,100,100,99,97,95,91,83,54,33,19.79999924,13.60000038,6.300000191,,17
1,567,566,6,1,1,2,TP4,1,BS92,100,100,100,100,100,100,100,99,98,67,34,18.79999924,16.89999962,5.599999905,,2
1,569,509,6,1,1,2,BA6,1,BS02,100,100,100,100,100,99,98,97,91,60,35,20.39999962,13.39999962,7,,9
1,570,502,6,1,3,1,BA020*,4,BS020*,100,100,100,100,97,95,95,91,83,51,30,16.5,11.30000019,5.099999905,,17
1,571,507,6,1,1,2,TP2,1,BS93,100,100,100,100,100,100,100,99,96,64,36,21.79999924,12.60000038,6.199999809,,4
1,571,561,6,1,1,2,TP3,1,BS93,100,100,100,100,100,100,100,99,92,52,28,15.89999962,10.5,5.699999809,,8
1,603,606,6,1,3,2,BAX01,6,BSX01,100,96,91,88,86,81,77,66,53,33,24,15.39999962,7.5,2,,47
1,604,3005,6,1,1,2,BA*,1,BS**,100,92,86,77,70,63,57,47,38,24,19,13.30000019,8.300000191,1.399999976,1.100000024,62
1,607,3005,6,1,1,1,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14,7.300000191,1.5,1.299999952,58
1,608,663,6,1,3,1,BA265,10,BS265,95,94,89,82,75,65,60,46,31,17,12,8.600000381,3.5,0.800000012,0.600000024,69
1,659,660,6,1,3,1,BA261,8,BS261,100,100,98,92,87,80,76,69,60,40,25,10.5,3.200000048,0.899999976,0.699999988,40
1,661,606,6,1,3,2,BAX01,6,BSX01,100,96,91,88,86,81,77,66,53,33,24,15.39999962,7.5,2,,47
1,663,663,6,1,3,1,BA264,10,BS264,100,93,87,78,71,61,55,42,29,17,12,6.5,3.400000095,0.800000012,0.400000006,71
1,664,659,6,1,3,1,BA262,4,BS262,100,100,100,91,86,79,73,59,44,25,17,10.89999962,4.599999905,1.299999952,1,56
1,664,3005,6,1,1,1,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14,7.300000191,1.5,1.299999952,58
1,812,811,6,1,1,1,B7,1,BS07,100,100,100,100,100,100,100,100,100,81,39,13.5,5.400000095,2.299999952,,0
1,1253,1253,6,1,1,1,BA*,1,BS**,100,100,100,100,98,91,85,69,60,45,37,28.39999962,21.79999924,4.800000191,4,40
1,2002,2002,6,1,1,2,TP1,1,BS92,100,88,87,85,84,80,77,65,56,43,35,25.29999924,16,6.699999809,5.900000095,44
1,2004,2004,6,1,1,2,TP1,1,BS92,100,97,97,96,95,91,87,71,66,44,26,14.89999962,8.199999809,3.799999952,3.299999952,34
1,2647,2647,6,1,1,1,BA*,1,BS**,100,100,95,89,84,76,72,62,55,38,30,23.20000076,17.89999962,7.099999905,5.400000095,45
1,3013,3013,6,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,96,83,50,34,21.89999962,12.19999981,4.400000095,3.400000095,17
1,3019,3019,6,1,1,1,BA*,1,BS**,100,100,100,100,99,99,99,98,92,69,55,39.5,20.39999962,8.399999619,6.900000095,8
1,8151,8151,6,1,1,2,TP1,1,BS91,100,100,100,100,99,98,97,91,73,32,19,10.80000019,6.599999905,2.700000048,2.400000095,27
1,8156,8156,6,1,1,2,TP1,1,BS92,100,97,90,80,74,63,55,41,33,23,19,15.60000038,10.5,5,4.400000095,67
1,8534,8534,6,1,1,1,BA*,1,BS**,100,100,100,100,100,100,99,97,91,75,61,43,36.70000076,23.29999924,20.89999962,9
1,A321,1253,6,1,1,2,TP1,1,BS92,100,94,93,86,81,75,71,61,52,33,22,13.80000019,9,1.799999952,1.299999952,48
1,A330,1253,6,1,1,2,TP1,1,BS92,100,94,93,86,81,75,71,61,52,33,22,13.80000019,9,1.799999952,1.299999952,48
1,A330,1253,6,1,1,1,BA*,1,BS**,100,100,100,100,98,91,85,69,60,45,37,28.39999962,21.79999924,4.800000191,4,40
1,A340,1253,6,1,1,2,TP1,1,BS92,100,94,93,86,81,75,71,61,52,33,22,13.80000019,9,1.799999952,1.299999952,48
1,A340,1253,6,1,1,1,BA*,1,BS**,100,100,100,100,98,91,85,69,60,45,37,28.39999962,21.79999924,4.800000191,4,40
1,A410,3021,6,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,97,77,34,20,12.19999981,6.800000191,2,1.200000048,23
1,A441,3021,6,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,99,84,46,28,16.70000076,10.5,4.5,3.900000095,16
1,A805,A805,6,1,3,1,BA261,1,BS261,100,100,100,100,100,98,98,97,95,69,22,11.60000038,3.599999905,1.100000024,,5
1,A805,A805,6,1,1,1,B5,1,BS05,100,100,100,100,100,100,100,100,100,72,32,11.39999962,4.900000095,2.299999952,,0
1,B421,7455,6,1,1,1,BA1,1,BS01,100,100,100,100,100,98,94,81,77,72,67,56.09999847,44.40000153,25.79999924,22.70000076,23
1,B442,7455,6,1,1,1,BA1,1,BS01,100,100,100,100,100,98,94,81,77,72,67,56.09999847,44.40000153,25.79999924,22.70000076,23
1,B453,7455,6,1,1,1,BA1,1,BS01,100,100,100,100,100,98,94,81,77,72,67,56.09999847,44.40000153,25.79999924,22.70000076,23
1,214,214,8,1,5,1,BA263,1,BS263,100,100,100,100,99,99,99,98,96,74,37,14.10000038,8.800000191,6.099999905,,4
1,812,812,8,1,1,2,B203,1,BS203,100,100,100,100,99,99,98,97,94,70,46,31,20.60000038,12.5,,6
1,5001,5001,9,1,1,2,BX04,1,BSX04,100,100,99,97,94,89,84,75,68,52,34,18.5,8.5,4.300000191,4.099999905,32
2,101,102,10,2,1,2,B9,1,BS09,100,100,100,100,100,100,100,100,100,79,27,13.60000038,10,5.599999905,,0
2,101,111,10,2,2,2,BAX08,2,BSX08,100,100,100,100,100,100,100,100,99,82,33,17,13.69999981,8.300000191,,1
1,102,102,10,1,1,1,B2,1,BS02,100,100,100,100,100,100,100,100,99,74,43,26.79999924,16.79999924,5.199999809,,1
1,102,112,10,1,1,1,B4,1,BS04,100,100,100,100,100,100,100,100,100,83,38,29.79999924,27.29999924,15.5,,0
2,102,159,10,2,1,1,B13,1,BS13,100,100,100,100,100,100,100,100,100,68,23,11.80000019,8.199999809,5,,0
1,103,104,10,1,1,1,B7,1,BS07,100,100,100,100,100,100,100,100,100,74,27,14.80000019,12.30000019,3.799999952,,0
1,107,112,10,1,1,1,B4,1,BS04,100,100,100,100,100,100,100,100,100,83,38,29.79999924,27.29999924,15.5,,0
2,107,104,10,2,2,2,BAX09,2,BSX09,100,100,100,97,90,79,72,68,68,52,19,10.39999962,7.199999809,3.599999905,,32
1,108,112,10,1,1,1,B4,1,BS04,100,100,100,100,100,100,100,100,100,83,38,29.79999924,27.29999924,15.5,,0
1,109,112,10,1,1,1,B4,1,BS04,100,100,100,100,100,100,100,100,100,83,38,29.79999924,27.29999924,15.5,,0
2,109,109,10,2,2,2,BAX06,2,BSX06,100,100,100,99,98,96,95,93,91,64,27,16.79999924,12.10000038,4.800000191,,9
1,110,108,10,1,1,1,B5,1,BS05,100,100,100,100,100,100,100,100,99,69,34,25.60000038,19.39999962,8,,1
1,111,104,10,1,1,1,B7,1,BS07,100,100,100,100,100,100,100,100,100,74,27,14.80000019,12.30000019,3.799999952,,0
1,111,107,10,1,1,1,B1,1,BS01,100,100,100,100,100,100,100,100,100,71,38,27,21.20000076,9.899999619,,0
1,111,108,10,1,1,1,B5,1,BS05,100,100,100,100,100,100,100,100,99,69,34,25.60000038,19.39999962,8,,1
2,111,107,10,2,1,1,B8,1,BS08,100,100,100,100,100,100,100,100,100,79,26,11.10000038,7.400000095,5.099999905,,0
1,112,107,10,1,1,1,B1,1,BS01,100,100,100,100,100,100,100,100,100,71,38,27,21.20000076,9.899999619,,0
2,112,104,10,2,2,2,BAX09,2,BSX09,100,100,100,97,90,79,72,68,68,52,19,10.39999962,7.199999809,3.599999905,,32
2,112,160,10,2,2,2,BAX07,2,BSX07,100,100,100,100,100,100,100,100,100,78,33,17.60000038,13,7.099999905,,0
1,159,104,10,1,1,1,B7,1,BS07,100,100,100,100,100,100,100,100,100,74,27,14.80000019,12.30000019,3.799999952,,0
2,159,102,10,2,1,2,B9,1,BS09,100,100,100,100,100,100,100,100,100,79,27,13.60000038,10,5.599999905,,0
2,159,107,10,2,1,1,B8,1,BS08,100,100,100,100,100,100,100,100,100,79,26,11.10000038,7.400000095,5.099999905,,0
1,160,102,10,1,1,1,B2,1,BS02,100,100,100,100,100,100,100,100,99,74,43,26.79999924,16.79999924,5.199999809,,1
1,160,112,10,1,1,1,B4,1,BS04,100,100,100,100,100,100,100,100,100,83,38,29.79999924,27.29999924,15.5,,0
2,160,159,10,2,1,1,B13,1,BS13,100,100,100,100,100,100,100,100,100,68,23,11.80000019,8.199999809,5,,0
1,201,201,10,1,1,2,B12,1,BS06,100,100,100,100,100,100,100,100,100,74,38,25.70000076,17.10000038,3.700000048,,0
2,202,202,10,2,2,2,B3,1,BG03,100,100,100,100,100,100,100,100,100,73,21,7.199999809,6.900000095,4.199999809,,0
2,203,210,10,2,5,1,BA307,4,BS311,100,100,100,100,99,98,98,97,97,79,33,17.10000038,13.30000019,7.699999809,,3
1,204,202,10,1,1,2,B9,1,BS03,100,100,100,100,100,100,100,99,99,78,42,27.29999924,21.10000038,7.900000095,,1
1,206,202,10,1,1,2,B9,1,BS03,100,100,100,100,100,100,100,99,99,78,42,27.29999924,21.10000038,7.900000095,,1
2,206,211,10,2,7,1,BA312,1,BS320,100,100,100,96,94,90,88,85,82,64,29,16.10000038,10.5,5.099999905,,18
1,208,202,10,1,6,1,BA310,1,BS317,100,100,100,100,100,100,100,100,98,69,33,22.79999924,18.60000038,6.900000095,,2
1,208,202,10,1,1,2,B9,1,BS03,100,100,100,100,100,100,100,99,99,78,42,27.29999924,21.10000038,7.900000095,,1
1,209,211,10,1,7,1,BA312,1,BS321,100,100,100,100,100,100,100,100,99,75,42,26.70000076,23.39999962,13.60000038,,1
2,210,212,10,2,2,2,B2,1,BG02,100,100,100,100,100,100,100,100,100,76,29,15.10000038,10.80000019,5.900000095,,0
1,259,202,10,1,1,2,B9,1,BS03,100,100,100,100,100,100,100,99,99,78,42,27.29999924,21.10000038,7.900000095,,1
1,260,201,10,1,1,2,B12,1,BS06,100,100,100,100,100,100,100,100,100,74,38,25.70000076,17.10000038,3.700000048,,0
2,260,210,10,2,5,1,BA307,4,BS311,100,100,100,100,99,98,98,97,97,79,33,17.10000038,13.30000019,7.699999809,,3
1,5004,5004,10,1,1,2,BX03,1,BSX03,100,98,98,96,93,91,88,82,72,22,7,5.400000095,4.599999905,2.400000095,2.400000095,29
1,1400,1400,11,1,1,1,BX01,1,BSX01,100,100,94,91,86,77,71,62,55,41,22,17.20000076,15.5,10.5,10.39999962,45
1,101,161,12,1,1,2,B6,1,BS06,100,94.19999695,89.69999695,83.59999847,79.80000305,73.69999695,70.40000153,61.29999924,51.79999924,36.20000076,26.79999924,11.30000019,7.5,3.299999952,,48.20000076
1,105,101,12,1,1,1,B5,1,BS05,100,98.19999695,95.90000153,94.80000305,91.80000305,87,84.30000305,75.30000305,65,47.29999924,35.40000153,13.5,7.800000191,4.599999905,,35
1,107,107,12,1,1,2,B1,1,BS01,100,96.90000153,93,87.80000305,83.19999695,76.19999695,72.40000153,62.29999924,52.20000076,35.09999847,25.29999924,11.69999981,6.099999905,2.700000048,,47.79999924
1,110,101,12,1,1,1,B5,1,BS05,100,98.19999695,95.90000153,94.80000305,91.80000305,87,84.30000305,75.30000305,65,47.29999924,35.40000153,13.5,7.800000191,4.599999905,,35
1,161,112,12,1,1,2,B3,1,BS03,100,96.90000153,96.90000153,94.80000305,93.09999847,89,86.30000305,76.80000305,65.80000305,47.79999924,36.09999847,14.39999962,8.800000191,4.599999905,,34.20000076
1,505,503,12,1,3,1,BAX01,2,BSX01,100,100,100,100,100,100,100,100,99,85,5,0.300000012,0.300000012,0.200000003,,1
1,505,563,12,1,1,2,TP3,1,BS57,100,100,100,100,100,100,100,100,100,67,17.20000076,0.300000012,,,,0
1,506,565,12,1,3,1,BA501,2,BS304,100,100,100,100,100,100,100,99,99,79,21,1.200000048,1.200000048,1.200000048,,1
1,507,1030,12,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,71,17,1.100000024,1,0.699999988,0,0
1,509,1030,12,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,70,13,1.5,1.399999976,1.100000024,1.100000024,0
1,562,565,12,1,3,1,BA501,2,BS304,100,100,100,100,100,100,100,99,99,79,21,1.200000048,1.200000048,1.200000048,,1
1,563,565,12,1,3,1,BA501,2,BS304,100,100,100,100,100,100,100,99,99,79,21,1.200000048,1.200000048,1.200000048,,1
1,563,1030,12,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,71,17,1.100000024,1,0.699999988,0,0
1,564,506,12,1,3,2,BAX02,2,BSX02,100,100,100,100,100,99,99,99,99,77,24,0.5,0.5,0.5,,1
1,564,508,12,1,3,2,BA303,2,BS303,100,100,100,100,100,100,100,100,99,70,7,0.800000012,0.699999988,0.600000024,,1
1,564,563,12,1,1,2,TP3,1,BS57,100,100,100,100,100,100,100,100,100,67,17.20000076,0.300000012,,,,0
1,565,563,12,1,1,2,TP3,1,BS57,100,100,100,100,100,100,100,100,100,67,17.20000076,0.300000012,,,,0
1,4138,4138,12,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,100,89,39,14.10000038,11,8.699999809,,0
1,4138,4138,12,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,89,40,15.30000019,12,9,,0
1,C330,4154,12,1,1,1,BA*,2,BS**,100,100,100,100,100,99,98,97,94,77,40,10.5,8.5,6,0,6
1,503,509,13,1,3,2,BA501,2,BS304,100,100,100,99,96,89,85,75,64,51,45,33.90000153,19.39999962,6.699999809,5.5,36
1,505,507,13,1,1,1,BA*,1,BS**,100,100,100,99,97,95,88,79,70,51,43,33.40000153,20.60000038,7.099999905,,30
1,506,509,13,1,3,2,BA705,2,BS305,100,100,100,99,97,88,85,75,65,52,46,35.29999924,18.70000076,6.5,5.300000191,35
1,508,509,13,1,3,2,BA705,2,BS305,100,100,100,99,97,88,85,75,65,52,46,35.29999924,18.70000076,6.5,5.300000191,35
1,508,509,13,1,3,2,BA501,2,BS304,100,100,100,99,96,89,85,75,64,51,45,33.90000153,19.39999962,6.699999809,5.5,36
1,562,509,13,1,3,2,BA501,2,BS304,100,100,100,99,96,89,85,75,64,51,45,33.90000153,19.39999962,6.699999809,5.5,36
1,563,509,13,1,1,2,BA*,1,BS**,100,100,100,99,96,93,88,77,68,55,49,39.40000153,23.29999924,8,,32
1,563,509,13,1,3,2,BA705,2,BS305,100,100,100,99,97,88,85,75,65,52,46,35.29999924,18.70000076,6.5,5.300000191,35
1,565,509,13,1,3,2,BA501,2,BS304,100,100,100,99,96,89,85,75,64,51,45,33.90000153,19.39999962,6.699999809,5.5,36
1,1005,1005,13,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,95,79,36,27.29999924,19.10000038,18.60000038,0
1,3017,3017,13,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,95,92,66,49,37.59999847,30,17.5,12.89999962,8
1,3020,3020,13,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,100,55,17,2.799999952,0,0,0,0
1,4093,4093,13,1,1,1,BA*,1,BS**,100,100,100,100,100,100,99,98,97,82,60,30.89999962,22.70000076,17.60000038,,3
1,1021,1021,16,1,1,1,BA*,1,BS**,100,92,91,77,68,57,51,33,25,22,14,6.699999809,3.799999952,1.5,1.299999952,75
1,9034,9034,16,1,1,2,TP1,1,BS91,100,94,86,80,75,69,66,57,51,41,32,22.29999924,11.60000038,2.700000048,2,49
1,B320,1021,16,1,1,2,TP1,1,BS92,100,85,76,63,52,37,32,23,20,18,10,4.400000095,2,1,1,80
1,C330,1010,16,1,1,2,TP1,1,BS92,100,100,100,100,100,100,99,97,88,66,38,13.10000038,5.300000191,2.700000048,2.700000048,12
1,5151,5151,17,1,1,1,BX01,3,BSX01,100,100,100,100,100,100,100,100,100,97,35,5.5,2.099999905,1,,0
1,B320,1002,17,1,1,1,BX01,1,BSX01,100,100,98,95,93,88,86,81,77,72,60,53.79999924,35.40000153,16,,23
1,B340,1002,17,1,1,2,TP1,1,BS55,100,100,99,97,94,90,87,83,80,72,58,51.40000153,35.59999847,13.19999981,,20
1,B350,1002,17,1,1,1,BX01,1,BSX01,100,100,98,95,93,88,86,81,77,72,60,53.79999924,35.40000153,16,,23
1,5518,5518,18,1,1,1,BX03,1,BSX03,100,100,100,98,97,94,93,91,89,82,33,10.60000038,5.599999905,3.400000095,,11
1,A331,1801,83,1,1,2,TP2,1,BS56,100,100,100,100,100,100,100,100,99,93,49,28.79999924,16.89999962,9.600000381,,1
1,A351,1801,83,1,1,1,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,75,21.89999962,10.89999962,6.199999809,,0
1,1801,1801,85,1,1,2,TP1,1,BS55,56,56,53,51,48,44,41,35,28,19,15,10.89999962,7.300000191,2.599999905,2.5,72
1,1803,1803,85,1,1,2,TP1,1,BS55,94,90,84,75,69,62,55,45,34,19,13,8.699999809,6.800000191,2.099999905,2.099999905,66
1,902,960,87,1,1,2,A01A60,1,BS01A60,100,100,100,100,100,100,100,100,100,99,30,7.5,3.099999905,2,,0
1,903,901,87,1,1,2,A01A01,1,BS01A01,100,100,100,100,100,100,100,100,100,95,49,12.30000019,2.700000048,,,0
1,903,961,87,1,1,2,A01A61,1,BS01A61,100,100,100,100,100,100,100,100,100,98,72,32.40000153,4.800000191,2,,0.400000006
3,112,107,32,3,1,2,B4,1,BG04,100,100,99,95,91,82,75,60,49,31,21,14.69999981,9.399999619,3.400000095,,51
3,201,201,32,3,1,2,B2,1,BG02,100,97,94,87,80,70,62,49,39,25,17,11.30000019,7.400000095,2.099999905,,61
3,201,206,32,3,1,2,B7,1,BG07,100,99,98,94,91,82,76,63,53,37,27,19.20000076,10,3.099999905,,47
3,201,211,32,3,1,2,B3,1,BG03,100,100,98,95,91,79,70,56,44,26,16,10.30000019,6.599999905,2.599999905,,56
1,205,205,32,1,1,1,B29,1,BS01,100,100,99,96,93,90,89,86,84,73,58,45.90000153,36.59999847,13.89999962,,16
3,205,204,32,3,1,2,B5,1,BG05,100,100,95,92,86,71,62,48,37,23,16,11.30000019,6.300000191,2.5,,63
3,205,211,32,3,1,2,B3,1,BG03,100,100,98,95,91,79,70,56,44,26,16,10.30000019,6.599999905,2.599999905,,56
1,1020,1020,32,1,1,2,TP1,1,BS92,100,100,100,100,100,100,100,97,89,48,26,11.89999962,7.400000095,3,2.599999905,11
