LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,HYDRO_02,HYDRO_002,HYDRO_001
1,503,509,4,1,1,1,BA*,1,BS*2,100,100,99,98,98,95,93,83,68,44,35,24.39999962,14.10000038,6.900000095,5.900000095
1,504,505,4,1,1,2,BA*,1,BS*3,100,100,100,99,97,96,94,87,74,55,47,38.70000076,18.60000038,9.300000191,7.800000191
1,504,509,4,1,1,1,BA*,1,BS*2,100,100,99,98,98,95,93,83,68,44,35,24.39999962,14.10000038,6.900000095,5.900000095
1,507,502,4,1,1,2,TP2,1,BS92,100,100,100,100,100,97,96,87,67,43,36,28.5,15.39999962,6.900000095,5.599999905
1,508,509,4,1,1,1,BA*,1,BS*2,100,100,99,98,98,95,93,83,68,44,35,24.39999962,14.10000038,6.900000095,5.900000095
1,508,559,4,1,1,2,BA*,1,BS*4,100,100,100,100,99,98,96,88,71,48,40,32.90000153,18.70000076,8.800000191,7.400000095
1,509,509,4,1,1,1,BA*,1,BS*2,100,100,99,98,98,95,93,83,68,44,35,24.39999962,14.10000038,6.900000095,5.900000095
1,902,902,4,1,1,2,B26,1,BS26,100,100,97,95,91,89,86,78,68,42,31,22.5,16.5,7.400000095,6.099999905
1,1001,1001,4,1,1,2,TP1,2,BS91,100,100,98,97,96,94,92,86,72,35,18,13.19999981,7,4.400000095,2.799999952
1,1037,1037,4,1,1,2,TP1,1,BS70,100,98,97,96,93,89,86,72,43,17,8,5.099999905,2.900000095,0.899999976,0.699999988
1,7613,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962
1,A442,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952
1,A443,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962
1,A443,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952
1,A449,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952
1,A457,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952
1,A458,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952
1,B310,1021,4,1,1,1,BA*,1,BS**,100,100,99,98,97,94,92,85,74,56,35,19.60000038,11.30000019,4.099999905,2.700000048
1,B320,1021,4,1,1,1,BA*,1,BS**,100,100,99,98,97,94,92,85,74,56,35,19.60000038,11.30000019,4.099999905,2.700000048
1,B901,1007,4,1,1,2,TP1,1,BS91,100,98,97,96,95,93,92,85,63,41,32,23,9.100000381,3.799999952,2.5
1,B902,1007,4,1,1,1,BA*,1,BS**,100,100,100,99,97,94,92,83,61,39,30,23.5,13.89999962,6,3.799999952
1,B903,1007,4,1,1,1,BA*,1,BS**,100,100,100,99,97,94,92,83,61,39,30,23.5,13.89999962,6,3.799999952
1,C310,1017,4,1,1,2,TP1,2,BS92,100,96,93,87,83,76,72,59,47,32,23,17.89999962,11.10000038,6.300000191,4.199999809
1,5035,5035,45,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,64,40,26.10000038,18,14,0
1,7019,7019,45,1,1,2,BA*,1,BS**,100,100,100,100,100,99,99,98,97,73,59,44.5,33.5,16.70000076,
1,601,602,46,1,1,1,BA8,1,BS08,100,100,100,100,100,100,100,100,100,99,99,98,73.59999847,29.39999962,20.39999962
1,601,603,46,1,3,2,BAX05,5,BSX05,100,100,100,100,100,100,100,99,99,99,98,97.19999695,81.90000153,36.40000153,
1,601,603,46,1,1,1,BAX02,1,BSX02,100,100,100,100,100,100,100,100,100,98,97,95.5,96.80000305,43.5,
1,603,602,46,1,1,1,BA9,1,BS09,100,100,100,100,100,100,100,100,100,99,99,99,79.5,32.5,22.60000038
1,603,604,46,1,3,2,BAX06,4,BSX06,100,100,100,100,100,100,100,99,99,98,98,96.5,85.59999847,37.40000153,
1,604,602,46,1,1,1,BA7,1,BS07,100,100,100,100,100,100,100,100,100,99,99,98,78.5,32.20000076,21.39999962
1,605,603,46,1,3,2,BAX05,5,BSX05,100,100,100,100,100,100,100,99,99,99,98,97.19999695,81.90000153,36.40000153,
1,606,602,46,1,1,1,BA8,1,BS08,100,100,100,100,100,100,100,100,100,99,99,98,73.59999847,29.39999962,20.39999962
1,606,603,46,1,3,2,BAX05,5,BSX05,100,100,100,100,100,100,100,99,99,99,98,97.19999695,81.90000153,36.40000153,
1,606,603,46,1,1,1,BA5,1,BS05,100,100,100,100,100,100,100,100,100,99,99,99,92.30000305,37.20000076,24.20000076
1,606,660,46,1,1,1,BA3,1,BS03,100,100,100,100,100,100,100,100,100,99,99,98,51.70000076,17.79999924,13.39999962
1,606,660,46,1,1,1,BA2,1,BS02,100,100,100,100,100,100,100,100,100,99,99,98,52.20000076,17.20000076,13
1,606,660,46,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,100,100,99,99,98,56.20000076,19,13.5
1,607,602,46,1,1,1,BA8,1,BS08,100,100,100,100,100,100,100,100,100,99,99,98,73.59999847,29.39999962,20.39999962
2,218,222,26,2,1,2,B12,1,BG12,100,100,100,100,100,99,99,97,94,88,81,73.09999847,57.09999847,27.10000038,
1,219,218,26,1,1,2,B6,1,BS06,100,100,100,100,100,100,100,98,93,82,74,64.90000153,52.5,27.5,
1,219,219,26,1,1,2,B7,1,BS07,100,100,100,100,100,99,99,97,93,86,76,65.30000305,50,25.5,
1,219,220,26,1,1,1,B3,1,BS03,100,100,100,100,100,100,100,99,96,89,78,63.40000153,44.5,28,
1,220,222,26,1,1,7,B5,1,BS05,100,100,100,100,100,99,99,97,95,87,81,72.59999847,58.29999924,29,
2,220,220,26,2,1,1,B10,1,BG10,100,100,100,96,96,94,93,92,89,82,76,67.40000153,52,25,
2,220,224,26,2,1,2,B9,1,BG09,100,100,100,99,99,98,97,95,92,84,76,68.19999695,49.20000076,23,
1,221,213,26,1,1,2,B1,1,BS01,100,100,100,100,99,98,98,93,91,84,75,64,61.5,34.5,
2,221,224,26,2,1,7,B9,1,BG09,100,100,100,99,98,98,97,96,92,85,77,68,55.5,27.5,
1,222,219,26,1,1,1,B7,1,BS07,100,100,100,100,100,99,98,96,93,85,75,65,50.40000153,26.5,
1,222,222,26,1,1,7,B5,1,BS05,100,100,100,100,100,99,99,97,95,87,81,72.59999847,58.29999924,29,
1,222,259,26,1,1,7,B24,1,BS23,100,100,100,100,100,100,100,97,95,88,79,69.30000305,54,28.5,
2,222,222,26,2,1,7,B12,1,BG12,100,100,100,99,99,97,95,92,89,83,77,68,53.5,25,
2,223,220,26,2,1,1,B10,1,BG10,100,100,100,96,96,94,93,92,89,82,76,67.40000153,52,25,
1,259,215,26,1,1,2,B4A,1,BS04,100,100,100,100,100,100,99,98,96,87,77,64.69999695,60,32.5,
1,259,218,26,1,1,2,B6,1,BS06,100,100,100,100,100,100,100,98,93,82,74,64.90000153,52.5,27.5,
2,259,259,26,2,1,2,B24,1,BG24,100,100,100,100,99,96,94,91,89,77,33,9.399999619,7,5.099999905,
1,4015,4015,26,1,1,1,BX03,1,BSX03,100,100,100,99,98,97,96,93,90,83,70,58.79999924,50.5,24.79999924,
1,B330,1012,26,1,1,2,TP1,1,BS55,100,100,100,100,99,99,99,99,98,94,68,58.90000153,53.5,35.90000153,
1,B330,1012,26,1,1,1,BX03,1,BSX03,100,100,100,100,100,99,99,99,99,87,14,7,7.099999905,4.400000095,
1,B350,1012,26,1,1,1,BX03,1,BSX03,100,100,100,100,100,99,99,99,99,87,14,7,7.099999905,4.400000095,
1,C310,1001,26,1,1,1,BX02,1,BSX02,100,100,100,100,100,99,99,98,97,76,15,3.200000048,2.200000048,0.699999988,
1,C320,1001,26,1,1,2,TP1,1,BS55,100,100,100,100,100,99,99,98,97,77,17,4.699999809,2.200000048,0.600000024,
1,C320,1001,26,1,1,1,BX02,1,BSX02,100,100,100,100,100,99,99,98,97,76,15,3.200000048,2.200000048,0.699999988,
1,C340,1001,26,1,1,1,BX02,1,BSX02,100,100,100,100,100,99,99,98,97,76,15,3.200000048,2.200000048,0.699999988,
1,D340,1010,26,1,1,2,TP1,1,BS55,100,100,100,100,99,97,96,94,91,84,70,54.40000153,38.20000076,16.70000076,
1,507,503,27,1,3,1,BAX03,4,BSX03,100,100,100,100,100,99,99,97,91,69,42,29.70000076,18.5,8.699999809,7.699999809
1,1016,1016,27,1,1,2,TP1,1,BS55,100,100,100,100,100,99,98,96,91,50,15,8.199999809,4.300000191,1.700000048,
1,1018,1018,27,1,1,1,BX02,1,BSX02,100,100,99,97,96,94,93,90,82,32,9,6.199999809,4.099999905,1.5,
1,1029,1029,27,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,98,54,11.30000019,4.800000191,2.599999905,2.099999905
1,4033,4033,27,1,1,2,TP1,1,BS55,100,100,100,99,98,96,95,91,85,58,35,26.39999962,14.80000019,6.400000095,5.5
1,4082,4082,27,1,1,2,TP1,1,BS55,100,100,100,99,97,93,90,82,65,38,23,18.5,12.30000019,6.5,
1,B320,6251,27,1,1,1,BX02,1,BSX02,100,100,100,100,100,100,100,99,97,63,20,6.300000191,5,3.099999905,
1,C350,1028,27,1,1,1,BA1,1,BS01,100,100,100,100,100,100,99,97,92,50,14,7.5,4.5,2.700000048,
1,501,501,28,1,1,2,BA2,1,BS02,100,100,100,100,100,100,100,100,99,97,92,79,52,19.20000076,
1,501,501,28,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,100,100,97,93,87.40000153,60,21.70000076,
1,A330,1053,8,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,97,97,96,94,91.80000305,91.40000153,34.20000076,34.20000076
1,101,112,10,1,1,1,B4,1,BS04,100,100,100,100,100,100,100,100,100,83,38,29.79999924,27.29999924,15.5,
2,101,159,10,2,1,1,B13,1,BS13,100,100,100,100,100,100,100,100,100,68,23,11.80000019,8.199999809,5,
1,102,159,10,1,1,1,B6,1,BS06,100,100,100,100,100,100,100,100,99,69,35,23.60000038,22.39999962,10.30000019,
2,102,103,10,2,1,1,B10,1,BS10,100,100,100,100,100,100,100,100,100,76,27,14.30000019,11,6.300000191,
1,103,102,10,1,1,1,B2,1,BS02,100,100,100,100,100,100,100,100,99,74,43,26.79999924,16.79999924,5.199999809,
2,103,102,10,2,1,2,B9,1,BS09,100,100,100,100,100,100,100,100,100,79,27,13.60000038,10,5.599999905,
2,103,104,10,2,2,2,BAX09,2,BSX09,100,100,100,97,90,79,72,68,68,52,19,10.39999962,7.199999809,3.599999905,
1,104,112,10,1,1,1,B4,1,BS04,100,100,100,100,100,100,100,100,100,83,38,29.79999924,27.29999924,15.5,
2,104,103,10,2,1,1,B10,1,BS10,100,100,100,100,100,100,100,100,100,76,27,14.30000019,11,6.300000191,
2,104,159,10,2,1,1,B13,1,BS13,100,100,100,100,100,100,100,100,100,68,23,11.80000019,8.199999809,5,
2,105,112,10,2,1,1,B11,1,BS11,100,100,100,100,100,100,100,100,99,72,31,20,13.60000038,7.900000095,
1,106,104,10,1,1,1,B7,1,BS07,100,100,100,100,100,100,100,100,100,74,27,14.80000019,12.30000019,3.799999952,
1,106,108,10,1,1,1,B5,1,BS05,100,100,100,100,100,100,100,100,99,69,34,25.60000038,19.39999962,8,
2,106,104,10,2,2,2,BAX09,2,BSX09,100,100,100,97,90,79,72,68,68,52,19,10.39999962,7.199999809,3.599999905,
3,204,207,32,3,1,2,B4,1,BG04,100,100,97,89,83,71,64,52,41,25,17,11.80000019,6.199999809,2.599999905,
3,204,210,32,3,1,2,B6,1,BG06,100,100,95,91,85,74,66,52,41,25,16,11.19999981,6.300000191,2.299999952,
3,205,206,32,3,1,2,B7,1,BG07,100,99,98,94,91,82,76,63,53,37,27,19.20000076,10,3.099999905,
3,206,201,32,3,1,2,B2,1,BG02,100,97,94,87,80,70,62,49,39,25,17,11.30000019,7.400000095,2.099999905,
3,206,206,32,3,1,2,B7,1,BG07,100,99,98,94,91,82,76,63,53,37,27,19.20000076,10,3.099999905,
3,206,210,32,3,1,2,B6,1,BG06,100,100,95,91,85,74,66,52,41,25,16,11.19999981,6.300000191,2.299999952,
1,208,204,32,1,1,2,B33,1,BS05,100,100,100,100,100,100,100,99,99,91,82,68,38.79999924,9.899999619,
3,209,204,32,3,1,2,B5,1,BG05,100,100,95,92,86,71,62,48,37,23,16,11.30000019,6.300000191,2.5,
3,209,210,32,3,1,2,B6,1,BG06,100,100,95,91,85,74,66,52,41,25,16,11.19999981,6.300000191,2.299999952,
3,210,206,32,3,1,2,B7,1,BG07,100,99,98,94,91,82,76,63,53,37,27,19.20000076,10,3.099999905,
3,211,211,32,3,1,2,B3,1,BG03,100,100,98,95,91,79,70,56,44,26,16,10.30000019,6.599999905,2.599999905,
1,1021,1021,32,1,1,1,BA*,1,BS**,100,100,98,95,91,85,82,70,61,45,35,26,19.10000038,9.399999619,7.199999809
1,3013,3013,32,1,1,1,BA*,1,BS**,100,100,96,91,87,77,70,51,35,14,9,7,4.300000191,1.700000048,1.299999952
1,A330,1021,32,1,1,1,BA*,1,BS**,100,100,98,95,91,85,82,70,61,45,35,26,19.10000038,9.399999619,7.199999809
1,A455,3010,32,1,1,2,BA*,1,BS**,100,100,100,99,98,95,92,81,56,35,27,21.89999962,14.10000038,3.599999905,2.5
1,A456,3010,32,1,1,2,BA*,1,BS**,100,100,100,99,98,95,92,81,56,35,27,21.89999962,14.10000038,3.599999905,2.5
1,A456,3010,32,1,1,1,BA*,1,BS**,100,100,98,98,96,91,88,71,49,27,24,17,11.19999981,3.099999905,2.400000095
1,C320,2027,32,1,1,2,TP1,1,BS93,100,100,100,99,98,97,96,92,83,72,66,50.79999924,24.79999924,9.399999619,6.300000191
1,C320,2027,32,1,1,1,BA*,1,BS**,100,100,100,100,99,97,91,77,65,53,47,37.70000076,19.39999962,8,5.699999809
1,502,505,34,1,1,2,TP1,1,BS55,100,100,100,100,99,98,97,96,93,74,44,30.10000038,11.10000038,5.699999809,
1,503,505,34,1,1,2,TP1,1,BS55,100,100,100,100,99,98,97,96,93,74,44,30.10000038,11.10000038,5.699999809,
1,503,560,34,1,1,2,BA1,1,BS03,100,100,99,93,92,89,88,84,76,49,26,18,9.100000381,4.300000191,
1,507,560,34,1,1,2,BA1,1,BS03,100,100,99,93,92,89,88,84,76,49,26,18,9.100000381,4.300000191,
1,559,502,34,1,1,2,BA4,1,BS01,100,100,98,95,93,91,90,87,81,64,36,20.20000076,12.89999962,7.5,
1,560,503,34,1,1,2,TP2,1,BS56,100,100,100,100,99,99,98,96,92,77,43,33.79999924,17.79999924,8.199999809,
2,214,221,19,2,3,2,BAX07,1,BSX07,100,100,100,99,99,98,98,96,95,87,74,64.19999695,40,21.29999924,
1,215,220,19,1,1,2,B2,1,BS02,100,100,100,100,100,99,99,98,97,91,83,76.59999847,54.29999924,25.70000076,
2,215,218,19,2,3,2,BAX04,1,BSX04,100,100,100,100,100,100,99,98,96,88,76,66.5,41.20000076,22,
2,216,218,19,2,1,2,B1,1,BG01,100,100,100,100,99,99,99,98,96,89,77,69.19999695,48.5,22.29999924,
2,217,222,19,2,1,2,B5,1,BG05,100,100,100,100,100,99,99,98,95,86,72,62.5,45,25.20000076,
1,218,222,19,1,1,2,B5,1,BS05,100,100,100,100,100,99,99,98,95,86,73,62.90000153,48.90000153,23.20000076,
2,218,218,19,2,3,2,BAX04,1,BSX04,100,100,100,100,100,100,99,98,96,88,76,66.5,41.20000076,22,
1,219,220,19,1,1,2,B2,1,BS02,100,100,100,100,100,99,99,98,97,91,83,76.59999847,54.29999924,25.70000076,
2,219,219,19,2,3,2,BAX05,1,BSX05,100,100,100,100,100,100,100,98,96,85,69,56.59999847,21.60000038,21.70000076,
2,220,220,19,2,3,2,BAX06,1,BSX06,100,100,100,100,100,100,99,99,97,92,83,75.40000153,46.79999924,23.10000038,
1,222,218,19,1,3,2,BAX10,1,BSX10,100,100,100,100,99,99,99,98,96,79,75,64.69999695,42.5,21.5,
2,222,216,19,2,1,2,B3,1,BG03,100,100,100,100,100,99,99,98,95,85,70,59.5,51.20000076,27.79999924,
2,222,224,19,2,1,2,B6,1,BG06,100,100,100,99,99,98,98,97,94,85,72,61.20000076,45.09999847,24.5,
1,224,218,19,1,1,2,B1,1,BS01,100,100,100,99,99,99,99,98,96,88,77,68.5,43.20000076,19.5,
2,224,216,19,2,1,2,B3,1,BG03,100,100,100,100,100,99,99,98,95,85,70,59.5,51.20000076,27.79999924,
1,259,222,19,1,1,2,B5,1,BS05,100,100,100,100,100,99,99,98,95,86,73,62.90000153,48.90000153,23.20000076,
2,259,224,19,2,3,2,BAX09,1,BSX09,100,100,100,98,98,97,96,94,92,83,70,59.29999924,37.59999847,19.79999924,
1,603,604,19,1,1,1,TP-2,1,BS-56,100,100,100,100,99,99,98,97,94,84,69,57.09999847,41.59999847,20.70000076,
1,605,606,19,1,1,1,TP-3,1,BS-57,100,100,100,99,99,99,98,97,93,73,54,50.90000153,38.70000076,19.29999924,
1,606,608,19,1,2,2,BAX05,5,BSX05,100,100,100,99,99,99,99,97,95,86,71,57.40000153,38.90000153,21.70000076,
1,607,606,19,1,1,1,TP-3,1,BS-57,100,100,100,99,99,99,98,97,93,73,54,50.90000153,38.70000076,19.29999924,
1,702,702,19,1,1,1,TP1,2,BS01,100,100,100,100,100,100,99,97,94,82,64,46.90000153,33.70000076,15.80000019,12.19999981
2,703,705,19,2,1,1,TP3,2,BG06,100,100,100,100,100,100,100,98,94,78,57,39.59999847,31.20000076,15.10000038,11.89999962
1,705,707,19,1,1,1,TP2,2,BS02,100,100,100,100,100,100,100,100,100,92,79,54.29999924,47.59999847,25.5,21.29999924
2,706,702,19,2,1,1,TP1,2,BG02,100,100,100,100,100,100,100,98,95,82,63,44.40000153,33.59999847,16.20000076,12.30000019
1,1044,1044,19,1,1,1,BX01,1,BSX01,100,100,100,100,100,100,100,98,97,89,76,65,46.90000153,22.89999962,
1,3055,3055,19,1,1,2,TP1,1,BS55,100,100,100,100,99,98,98,96,92,78,58,42.70000076,33.40000153,15,12.69999981
1,A310,1036,4,1,1,2,TP1,1,BS70,100,98,94,93,88,83,78,68,48,22,11,9,7.300000191,6.199999809,5.400000095
1,A320,1036,4,1,1,2,TP1,1,BS70,100,98,94,93,88,83,78,68,48,22,11,9,7.300000191,6.199999809,5.400000095
1,A441,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962
1,A452,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962
1,A454,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952
1,A455,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952
1,A902,A901,4,1,1,2,B322,1,BS22,100,100,99,98,97,92,88,76,64,37,25,16,10.69999981,4.699999809,4.400000095
1,B330,1021,4,1,1,2,TP1,1,BS92,100,100,100,99,98,97,96,91,82,66,43,23.20000076,10.10000038,2.099999905,1
1,B959,1007,4,1,1,2,TP1,1,BS91,100,98,97,96,95,93,92,85,63,41,32,23,9.100000381,3.799999952,2.5
1,C320,1017,4,1,1,1,BA*,2,BS**,100,99,99,94,89,83,79,68,55,37,28,22.70000076,18.39999962,8.800000191,6.5
1,D350,1016,4,1,1,1,BA*,1,BS**,100,99,96,82,74,63,58,47,39,27,19,13.80000019,8.600000381,4.599999905,3.099999905
1,113,113,5,1,6,2,BA*,1,BS**,100,100,100,100,100,100,100,100,97,88,45,18.60000038,11,4.199999809,
1,114,117,5,1,7,1,BA*,1,BS**,100,100,100,99,99,98,98,98,94,83,25,11.19999981,8.699999809,4.199999809,
1,114,117,5,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,100,99,88,39,24,13.30000019,5,4
1,118,118,5,1,1,2,B4,1,BS04,100,100,100,100,100,100,100,100,100,99,59,12.10000038,7.300000191,4,1
1,119,117,5,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,100,99,88,39,24,13.30000019,5,4
1,120,119,5,1,1,2,B1,1,BS01,100,100,100,100,100,100,100,100,99,94,49,31,15.30000019,7.699999809,6.699999809
1,120,121,5,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,98,92,33,18,11.30000019,6.199999809,6
1,121,114,5,1,5,2,BA*,1,BS**,100,100,100,100,100,100,100,99,99,87,20,10,7.099999905,4.300000191,
1,121,117,5,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,100,99,88,39,24,13.30000019,5,4
1,122,121,5,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,98,92,33,18,11.30000019,6.199999809,6
1,124,124,5,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,100,100,93,18,6,3.299999952,1,0
1,660,608,42,1,5,2,BA245,2,BS245,100,100,100,99,97,93,90,84,78,68,54,37.20000076,28.79999924,17.29999924,
1,660,608,42,1,4,3,BA6,2,BS06,100,99,97,92,86,78,73,58,42,29,24,18.29999924,15.10000038,1.299999952,0.600000024
1,662,608,42,1,4,3,BA6,2,BS06,100,99,97,92,86,78,73,58,42,29,24,18.29999924,15.10000038,1.299999952,0.600000024
1,1617,1617,42,1,1,1,BX03,1,BSX03,95,93,90,84,78,72,67,59,51,39,31,24.39999962,17,8.5,8.399999619
1,1617,1617,42,1,1,2,BX04,1,BSX04,86,86,85,83,80,76,74,71,67,55,46,35.70000076,19,5.900000095,5.099999905
1,1627,1627,42,1,1,1,BA*,1,BS**,100,100,100,100,100,97,92,81,67,47,39,32.90000153,23.10000038,10,9.399999619
1,A350,1605,42,1,1,2,TP1,1,BS55,97,93,87,80,76,72,69,63,59,53,40,34,34.09999847,20.29999924,19.20000076
1,B310,1597,42,1,1,2,TP1,1,BS55,87,86,84,81,79,77,75,72,69,63,62,58.29999924,46.09999847,28.5,20.5
1,B340,1597,42,1,1,2,TP1,1,BS55,87,86,84,81,79,77,75,72,69,63,62,58.29999924,46.09999847,28.5,20.5
1,7401,7401,44,1,1,1,BX01,1,BSX01,67,63,62,57,54,49,45,40,34,18,9,4.800000191,3.700000048,2,2
1,601,602,46,1,1,1,BA9,1,BS09,100,100,100,100,100,100,100,100,100,99,99,99,79.5,32.5,22.60000038
1,601,603,46,1,1,1,BA6,1,BS06,100,100,100,100,100,100,100,100,100,99,99,99,91,35.20000076,22
1,601,608,46,1,3,2,BAX04,6,BSX04,100,100,100,100,100,100,100,99,99,98,98,94.09999847,63.70000076,19,
1,603,660,46,1,1,1,BA3,1,BS03,100,100,100,100,100,100,100,100,100,99,99,98,51.70000076,17.79999924,13.39999962
1,603,660,46,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,100,100,99,99,98,56.20000076,19,13.5
1,604,602,46,1,1,1,BA9,1,BS09,100,100,100,100,100,100,100,100,100,99,99,99,79.5,32.5,22.60000038
1,604,603,46,1,1,1,BA5,1,BS05,100,100,100,100,100,100,100,100,100,99,99,99,92.30000305,37.20000076,24.20000076
1,605,602,46,1,1,1,BA9,1,BS09,100,100,100,100,100,100,100,100,100,99,99,99,79.5,32.5,22.60000038
1,605,603,46,1,1,1,BA6,1,BS06,100,100,100,100,100,100,100,100,100,99,99,99,91,35.20000076,22
1,605,604,46,1,3,2,BAX06,4,BSX06,100,100,100,100,100,100,100,99,99,98,98,96.5,85.59999847,37.40000153,
1,605,608,46,1,3,2,BAX04,6,BSX04,100,100,100,100,100,100,100,99,99,98,98,94.09999847,63.70000076,19,
1,605,660,46,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,100,100,99,99,98,56.20000076,19,13.5
1,606,602,46,1,1,1,BAX01,1,BSX01,100,100,100,100,100,100,100,100,100,99,99,98.59999847,88.09999847,37.70000076,
1,606,602,46,1,1,1,BA7,1,BS07,100,100,100,100,100,100,100,100,100,99,99,98,78.5,32.20000076,21.39999962
1,606,603,46,1,1,1,BAX02,1,BSX02,100,100,100,100,100,100,100,100,100,98,97,95.5,96.80000305,43.5,
1,606,608,46,1,3,2,BAX04,6,BSX04,100,100,100,100,100,100,100,99,99,98,98,94.09999847,63.70000076,19,
1,607,660,46,1,1,1,BAX07,1,BSX07,100,100,100,100,100,100,100,100,100,99,99,98.19999695,67.80000305,21.5,
1,608,602,46,1,1,1,BA8,1,BS08,100,100,100,100,100,100,100,100,100,99,99,98,73.59999847,29.39999962,20.39999962
1,607,603,46,1,1,1,BA5,1,BS05,100,100,100,100,100,100,100,100,100,99,99,99,92.30000305,37.20000076,24.20000076
1,607,660,46,1,1,1,BA2,1,BS02,100,100,100,100,100,100,100,100,100,99,99,98,52.20000076,17.20000076,13
1,608,602,46,1,1,1,BA9,1,BS09,100,100,100,100,100,100,100,100,100,99,99,99,79.5,32.5,22.60000038
1,608,603,46,1,3,2,BAX05,5,BSX05,100,100,100,100,100,100,100,99,99,99,98,97.19999695,81.90000153,36.40000153,
1,608,660,46,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,100,100,99,99,98,56.20000076,19,13.5
1,660,602,46,1,1,1,BA9,1,BS09,100,100,100,100,100,100,100,100,100,99,99,99,79.5,32.5,22.60000038
1,660,603,46,1,3,2,BAX05,5,BSX05,100,100,100,100,100,100,100,99,99,99,98,97.19999695,81.90000153,36.40000153,
1,661,602,46,1,1,1,BA9,1,BS09,100,100,100,100,100,100,100,100,100,99,99,99,79.5,32.5,22.60000038
1,661,602,46,1,1,1,BA8,1,BS08,100,100,100,100,100,100,100,100,100,99,99,98,73.59999847,29.39999962,20.39999962
1,661,602,46,1,1,1,BA7,1,BS07,100,100,100,100,100,100,100,100,100,99,99,98,78.5,32.20000076,21.39999962
1,661,603,46,1,3,2,BAX05,5,BSX05,100,100,100,100,100,100,100,99,99,99,98,97.19999695,81.90000153,36.40000153,
1,662,602,46,1,1,1,BAX01,1,BSX01,100,100,100,100,100,100,100,100,100,99,99,98.59999847,88.09999847,37.70000076,
1,662,603,46,1,1,1,BAX02,1,BSX02,100,100,100,100,100,100,100,100,100,98,97,95.5,96.80000305,43.5,
1,662,660,46,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,100,100,99,99,98,56.20000076,19,13.5
1,803,859,46,1,1,7,TP6,1,BS06,100,100,100,100,100,100,100,100,99,97,95,87.09999847,44.09999847,19.70000076,
1,803,859,46,1,1,6,TP5,1,BS05,100,100,100,100,100,98,96,93,90,84,75,53.90000153,29.39999962,17.5,
1,7049,7049,46,1,1,2,TP1,2,BS55,100,100,100,100,100,100,100,99,97,92,83,70.5,51,25.39999962,
1,A410,6600,46,1,1,1,TP1,1,BS55,100,100,100,100,100,100,100,100,99,99,98,96.30000305,84.90000153,58.29999924,
1,662,607,47,1,1,1,TP3,1,BS57,100,100,100,100,100,100,100,98,95,88,70,63.90000153,37.90000153,13.5,
1,3075,3075,47,1,1,1,BA*,1,BS**,100,100,100,99,97,90,84,74,59,42,41,35.90000153,29,12.30000019,0
