LINKED_SHRP_ID,LINKED_LAYER_NO,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,SHRP_TEST,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING
0162,1,0160,4,1,1,2,SS01,B301,1,BS01,100,100,96,92,87,80,72,62,52,32,21,13.5
0163,1,0160,4,1,1,2,SS01,B301,1,BS01,100,100,96,92,87,80,72,62,52,32,21,13.5
0213,1,0213,4,1,1,2,SS01,B311,1,BS61,100,100,100,98,97,94,92,85,76,50,35,24.79999924
0213,1,0261,4,1,1,2,SS01,B301,1,BS01,100,100,98,97,96,92,90,83,78,56,40,29.89999962
0213,2,0264,4,2,1,2,UG01,B314,1,BG14,100,100,100,100,88,57,47,36,31,15,8,5.099999905
0214,1,0217,4,1,1,2,SS01,B309,1,BS09,100,100,100,100,99,96,94,89,84,56,36,22.5
0702,1,0701,27,1,1,2,SS01,TP1,1,BS01,100,100,100,99,99,99,98,98,97,92,78,48.79999924
0707,2,0704,27,2,1,1,UG01,TP2,1,BG16,100,100,100,100,100,100,100,99,99,80,22,7.199999809
0708,1,0701,27,1,1,2,SS01,TP1,1,BS01,100,100,100,99,99,99,98,98,97,92,78,48.79999924
1018,1,1018,27,1,1,1,SS01,BX02,1,BSX02,100,100,99,97,96,94,93,90,82,32,9,6.199999809
1023,2,1023,27,2,1,1,SS01,BX01,1,BGX01,100,100,100,100,100,100,99,98,94,61,17,8.300000191
1087,1,1087,27,1,1,1,SS01,BA1,1,BS01,100,100,98,98,97,97,96,93,90,75,42,23.39999962
3013,2,3013,27,2,1,2,UG01,TP1,1,BG55,100,100,100,100,97,86,82,73,64,34,15,9.300000191
4033,1,4033,27,1,1,2,SS01,TP1,1,BS55,100,100,100,98,98,96,95,91,85,58,35,26.39999962
4033,2,4033,27,2,1,2,UG01,TP1,1,BG55,100,100,100,100,96,87,82,73,62,34,15,10
4054,1,4054,27,1,1,2,SS01,BX04,1,BSX04,100,100,100,99,98,95,91,83,77,49,25,17
4055,2,4055,27,2,1,2,UG01,TP1,1,BG55,100,100,100,100,97,88,85,76,66,34,13,8
A310,1,1016,27,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,99,98,96,91,50,15,8.199999809
A310,2,1016,27,2,1,2,UG01,TP1,1,BG55,100,100,100,100,95,87,82,72,63,34,18,13.60000038
A320,2,1016,27,2,1,2,UG01,TP1,1,BG55,100,100,100,100,95,87,82,72,63,34,18,13.60000038
A330,1,1016,27,1,1,1,SS01,BX02,1,BSX02,100,100,100,99,99,97,96,93,87,44,12,6.800000191
A350,1,1016,27,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,99,98,96,91,50,15,8.199999809
B310,1,6251,27,1,1,1,SS01,BX02,1,BSX02,100,100,100,100,100,100,100,99,97,63,20,6.300000191
B310,2,6251,27,2,1,2,UG01,TP1,1,BG55,100,100,100,100,98,93,91,85,75,38,16,9.199999809
B320,2,6251,27,2,1,2,UG01,TP1,1,BG55,100,100,100,100,98,93,91,85,75,38,16,9.199999809
B340,1,6251,27,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,99,99,97,72,18,7.699999809
C350,1,1028,27,1,1,1,SS01,BX01,1,BSX01,100,100,100,100,100,100,99,97,92,50,14,7.5
D310,1,1019,27,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,99,99,98,88,42,8.199999809
D320,2,1019,27,2,1,1,UG01,BA1,1,BG01,100,100,100,100,98,92,88,80,72,52,26,11
D330,2,1019,27,2,1,1,UG01,BA1,1,BG01,100,100,100,100,98,92,88,80,72,52,26,11
D340,1,1019,27,1,1,1,SS01,BA1,1,BS01,100,100,100,100,100,99,99,98,96,87,52,13.39999962
A430,1,4018,39,1,1,1,SS01,BX01,1,BSX01,100,96,96,88,85,77,71,56,40,15,9,5.599999905
B411,1,3801,39,1,1,1,SS01,BX02,1,BSX02,100,100,100,93,90,84,80,69,61,53,50,46.09999847
0113,1,0116,40,1,1,2,SS01,B2,1,BS02,100,100,100,99,99,98,97,95,91,75,57,45.20000076
0113,1,0123,40,1,1,2,SS01,B6,1,BS06,100,100,100,100,100,99.80000305,100,99,97,75,56,45.90000153
0114,1,0123,40,1,1,2,SS01,B6,1,BS06,100,100,100,100,100,99.80000305,100,99,97,75,56,45.90000153
0115,1,0123,40,1,1,2,SS01,B6,1,BS06,100,100,100,100,100,99.80000305,100,99,97,75,56,45.90000153
0116,2,0113,40,2,5,1,SS01,BA502,2,BT302,100,100,100,98,90,75,66,52,39,24,19,14.10000038
0121,1,0116,40,1,1,2,SS01,B2,1,BS02,100,100,100,99,99,98,97,95,91,75,57,45.20000076
0122,2,0114,40,2,5,2,SS01,BA501,2,BT301,100,100,100,98,87,72,63,48,33,18,14,10.30000019
0561,2,0506,30,2,3,2,SS01,BA262,3,BG262,100,100,100,89,79,65,59,47,37,24,17,12.5
0561,2,0508,30,2,3,2,SS01,BA272,3,BG272,100,100,100,96,88,75,67,54,44,30,22,15.89999962
0805,1,0805,30,1,2,1,SS01,BA261,2,BS261,100,98,92,86,80,72,66,52,39,24,18,12.60000038
7075,3,7075,30,3,1,2,UG02,TP1,1,BG91,100,94,87,65,56,45,40,29,24,18,10,5.699999809
7088,1,7088,30,1,1,1,SS01,BA*,1,BS**,100,100,100,95,86,74,66,46,42,35,29,21.29999924
3018,1,3018,31,1,1,1,SS01,BA1,1,BS01,100,100,100,100,100,99,97,91,78,35,13,4.5
B430,1,3023,31,1,1,1,SS01,BA1,1,BS01,100,100,100,100,100,99,98,92,78,27,7,3.099999905
0101,3,0101,32,3,1,2,SS01,B1,1,BG01,100,94,88,81,77,66,60,48,38,24,17,11.39999962
0101,3,0104,32,3,2,3,SS01,BA261,2,BG281,100,100,98,95,93,88,84,71,59,43,34,24.60000038
0102,3,0101,32,3,1,2,SS01,B1,1,BG01,100,94,88,81,77,66,60,48,38,24,17,11.39999962
0103,3,0101,32,3,1,2,SS01,B1,1,BG01,100,94,88,81,77,66,60,48,38,24,17,11.39999962
0103,3,0104,32,3,2,3,SS01,BA261,2,BG281,100,100,98,95,93,88,84,71,59,43,34,24.60000038
0103,3,0106,32,3,2,3,SS01,BA262,1,BG282,100,100,96,95,94,87,82,69,58,42,32,24.20000076
0103,3,0107,32,3,1,2,SS01,B4,1,BG04,100,100,99,95,91,82,75,60,49,31,21,14.69999981
0103,3,0110,32,3,2,3,SS01,BA263,1,BG283,100,100,100,100,98,92,86,74,64,47,36,26.89999962
0103,3,0111,32,3,1,2,SS01,B5,1,BG05,100,97,94,90,85,72,64,50,37,23,16,11.30000019
0105,3,0111,32,3,1,2,SS01,B5,1,BG05,100,97,94,90,85,72,64,50,37,23,16,11.30000019
G310,1,1169,48,1,1,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,91,79,40,2.599999905
I320,1,3559,48,1,1,2,SS01,BA*,1,BS**,100,100,100,99,98,98,97,97,92,67,53,41.70000076
I320,1,3559,48,1,1,1,SS01,BA*,1,BS**,100,100,100,99,98,98,97,97,93,69,47,35.40000153
I320,2,3559,48,2,1,2,UG01,BA*,1,BG**,100,100,97,88,81,74,71,66,63,36,15,9.699999809
I340,1,3559,48,1,1,1,SS01,BA*,1,BS**,100,100,100,99,98,98,97,97,93,69,47,35.40000153
I350,1,3559,48,1,1,2,SS01,BA*,1,BS**,100,100,100,99,98,98,97,97,92,67,53,41.70000076
I350,1,3559,48,1,1,1,SS01,BA*,1,BS**,100,100,100,99,98,98,97,97,93,69,47,35.40000153
J330,1,1122,48,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,99,99,98,72,46,32.09999847
J350,3,1122,48,3,1,2,UG01,TP1,1,BG55,100,99,99,94,88,77,69,53,43,31,27,22.89999962
L340,1,3769,48,1,1,2,SS01,TP1,1,BS55,100,100,100,100,99,99,98,98,98,89,64,21.70000076
M330,1,3749,48,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,99,99,95,76,49.40000153
M330,3,3749,48,3,1,2,UG01,TP1,1,BG55,100,100,100,99,96,91,85,72,63,48,40,12.80000019
M350,3,3749,48,3,1,1,UG01,BA*,1,BG**,100,100,100,99,97,95,92,84,70,50,40,22.79999924
0501,2,0506,35,2,4,1,SS01,BA502,3,BG302,100,100,96,88,84,77,70,57,45,35,30,23.79999924
0504,1,0501,35,1,4,1,SS01,BA501,7,BS301,100,100,100,98,95,90,89,82,75,63,57,46.09999847
0507,2,0503,35,2,4,1,SS01,BA303,2,BG306,100,100,91,77,71,60,53,41,30,21,15,11.10000038
0509,2,0506,35,2,4,1,SS01,BA502,3,BG302,100,100,96,88,84,77,70,57,45,35,30,23.79999924
0802,2,0801,35,2,4,2,SS01,BA501,1,BG303,100,100,100,99,97,89,84,71,58,38,29,21.70000076
1005,2,1005,35,2,1,1,UG01,BA*,1,BG**,100,100,100,100,93,72,63,50,41,22,12,6.599999905
1022,1,1022,35,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,99,98,98,97,77,39,10.80000019
2006,2,2006,35,2,1,2,UG01,TP1,1,BG55,100,100,100,100,100,100,100,100,99,87,34,14.10000038
2118,2,2118,35,2,1,1,UG01,BA*,1,BG*,100,100,99,98,96,94,93,87,82,60,26,7.699999809
6033,2,6033,35,2,1,2,UG01,TP1,1,BG55,100,100,99,96,93,87,82,66,52,27,19,12.30000019
6401,3,6401,35,3,1,1,UG01,BA*,1,BG**,100,100,99,99,97,84,72,48,31,20,17,12.60000038
0801,1,0801,36,1,1,7,SS01,B1,1,BS01,100,100,100,96,96,94,93,92,90,82,49,22.20000076
0801,1,0801,36,1,4,2,SS01,BAX04,1,BSX04,100,100,100,98,93,90,88,83,80,74,55,33.5
0801,1,0859,36,1,1,3,SS01,B3,1,BS03,100,100,100,100,100,98.90000153,97.59999847,93,86.40000153,68,29.70000076,18.5
0802,1,0802,36,1,1,7,SS01,B2,1,BS02,100,100,100,100,100,100,99,98,94,64,15,7.800000191
0802,1,0802,36,1,4,2,SS01,BAX06,1,BSX06,100,100,99,96,91,83,79,73,69,59,40,29.29999924
0802,2,0801,36,2,1,2,UG01,B4,1,BG01,100,100,94,75.90000153,63.20000076,49.09999847,42.59999847,30.10000038,20.60000038,12.19999981,10.19999981,8.100000381
0859,2,0801,36,2,1,2,UG01,B4,1,BG01,100,100,94,75.90000153,63.20000076,49.09999847,42.59999847,30.10000038,20.60000038,12.19999981,10.19999981,8.100000381
0859,2,0859,36,2,1,3,UG01,B6,1,BG03,100,100,96.69999695,85.09999847,76.80000305,64.19999695,57.09999847,42,28.79999924,16.10000038,13.10000038,10.30000019
1011,1,1011,36,1,1,2,SS01,TP1,1,BS55,97,95,93,89,84,77,73,65,60,48,42,36.59999847
B320,1,1644,36,1,1,2,SS01,TP1,1,BS55,100,96,94,90,88,85,82,74,56,14,4,2.099999905
B351,1,1644,36,1,1,1,SS01,BX02,1,BSX02,100,96,94,89,86,83,80,76,71,46,18,8
B351,1,1644,36,1,1,2,SS01,TP1,1,BS55,100,96,94,90,88,85,82,74,56,14,4,2.099999905
0801,2,0802,37,2,2,2,SS01,BAX01,1,BGX01,100,100,100,94,84,70,63,49,37,26,19,11.39999962
0801,2,0859,37,2,1,2,UG02,B6,1,BG03,100,100,100,91,76,62,55,43,35,26,18,9.300000191
0214,2,0265,4,2,1,2,SS01,B315,1,BS15,100,100,99,97,96,95,93,88,77,51,37,25.70000076
0216,1,0261,4,1,1,2,SS01,B301,1,BS01,100,100,98,97,96,92,90,83,78,56,40,29.89999962
0217,1,0216,4,1,1,2,SS01,B306,1,BS06,100,100,100,100,99,97,93,83,75,49,35,25.60000038
0217,1,0219,4,1,1,2,SS01,B14,1,BS14,100,100,100,100,100,99,98,94,89,68,53,33.29999924
0221,2,0214,4,2,1,2,UG01,B302,1,BG02,100,100,100,100,90,64,55,44,38,20,11,6.300000191
0221,2,0215,4,2,1,2,UG01,B307,1,BG07,100,100,100,100,94,72,64,54,48,26,14,8
0221,2,0221,4,2,1,2,UG01,B310,1,BG10,100,100,100,100,92,70,61,50,44,22,12,7.400000095
0221,2,0262,4,2,1,2,UG01,B312,1,BG12,100,100,100,100,93,71,61,51,45,24,12,8
0222,1,0220,4,1,1,2,SS01,B304,1,BS04,100,100,100,99,97,93,90,83,76,47,31,20.89999962
0222,1,0263,4,1,1,2,SS01,B313,1,BS13,100,100,100,98,97,95,94,89,82,58,44,33
0224,1,0224,4,1,1,2,SS01,B13,1,BS13,100,100,100,100,98,96,94,89,83,61,52,40.90000153
0224,1,0267,4,1,1,2,SS01,B316,1,BS16,100,100,100,99,98,97,95,90,85,58,44,30.89999962
0260,2,0221,4,2,1,2,UG01,B310,1,BG10,100,100,100,100,92,70,61,50,44,22,12,7.400000095
0260,2,0224,4,2,1,2,UG01,B305,1,BG05,100,100,100,100,91,65,57,46,40,21,12,6.900000095
0263,2,0224,4,2,1,2,UG01,B305,1,BG05,100,100,100,100,91,65,57,46,40,21,12,6.900000095
0263,2,0262,4,2,1,2,UG01,B312,1,BG12,100,100,100,100,93,71,61,51,45,24,12,8
0264,1,0220,4,1,1,2,SS01,B304,1,BS04,100,100,100,99,97,93,90,83,76,47,31,20.89999962
0264,1,0268,4,1,1,2,SS01,B17,1,BS17,100,100,100,100,99,97,95,90,82,59,48,35.09999847
0264,2,0215,4,2,1,2,UG01,B307,1,BG07,100,100,100,100,94,72,64,54,48,26,14,8
0264,2,0224,4,2,1,2,UG01,B305,1,BG05,100,100,100,100,91,65,57,46,40,21,12,6.900000095
0265,2,0262,4,2,1,2,UG01,B312,1,BG12,100,100,100,100,93,71,61,51,45,24,12,8
0265,2,0265,4,2,1,2,SS01,B315,1,BS15,100,100,99,97,96,95,93,88,77,51,37,25.70000076
0268,1,0220,4,1,1,2,SS01,B304,1,BS04,100,100,100,99,97,93,90,83,76,47,31,20.89999962
0268,1,0263,4,1,1,2,SS01,B313,1,BS13,100,100,100,98,97,95,94,89,82,58,44,33
0268,1,0268,4,1,1,2,SS01,B17,1,BS17,100,100,100,100,99,97,95,90,82,59,48,35.09999847
0501,2,0502,4,2,1,2,UG01,TP2,1,BG91,100,100,100,100,95,81,75,62,51,21,8,5.099999905
0501,2,0507,4,2,1,6,UG01,BA*,1,BG*5,100,100,100,99,97,92,88,75,63,36,24,17.5
0501,2,0508,4,2,3,1,SS01,BA262,5,BG262,100,100,100,100,97,89,84,73,60,26,12,7.5
0501,2,0509,4,2,1,1,UG01,BA*,1,BG*2,100,96,93,92,90,83,79,70,57,24,9,5.099999905
0501,2,0559,4,2,1,2,UG01,BA*,1,BG*4,100,100,100,97,94,85,80,69,56,25,11,7
0502,1,0507,4,1,1,1,SS01,BA*,1,BS*1,100,100,99,97,95,89,86,72,62,44,34,26.39999962
0502,2,0505,4,2,1,6,UG01,BA*,1,BG*6,100,97,88,74,64,46,39,25,18,11,7,5
0502,2,0507,4,2,1,1,UG01,BA*,1,BG*1,100,100,100,99,96,88,84,73,64,29,10,5.800000191
0503,1,0502,4,1,1,2,SS01,TP2,1,BS92,100,100,100,100,100,97,96,87,67,43,36,28.5
0503,1,0559,4,1,1,2,SS01,BA*,1,BS*4,100,100,100,100,99,98,96,88,71,48,40,32.90000153
0503,2,0502,4,2,1,2,UG01,TP2,1,BG91,100,100,100,100,95,81,75,62,51,21,8,5.099999905
0504,1,0504,4,1,1,2,SS01,TP1,1,BS92,100,100,99,98,95,90,86,73,59,41,33,25.5
0504,2,0504,4,2,1,2,UG01,TP1,1,BG91,100,100,100,100,94,84,78,66,50,19,8,4.800000191
0505,1,0505,4,1,1,2,SS01,BA*,1,BS*3,100,100,100,99,97,96,94,87,74,55,47,38.70000076
0505,2,0508,4,2,3,1,SS01,BA262,5,BG262,100,100,100,100,97,89,84,73,60,26,12,7.5
0506,1,0502,4,1,1,2,SS01,TP2,1,BS92,100,100,100,100,100,97,96,87,67,43,36,28.5
6013,1,6013,8,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,99,98,95,88,62,36,22.20000076
9020,1,9020,8,1,1,2,SS01,BA*,1,BS**,100,100,100,99,99,97,96,92,89,78,69,53.70000076
0901,1,0902,9,1,1,2,SS01,A02A02,1,BS02A02,100,100,98,90,71,67,64,52,45,27,3,1.200000048
0901,1,0903,9,1,1,1,SS01,A01A03,1,BS01A03,100,100,100,93,92,88,85,79,73,46,15,4.699999809
0123,1,0114,40,1,1,2,SS01,B1,1,BS01,97,97,96,95,94,93,92,89,84,60,42,31
0123,2,0114,40,2,5,2,SS01,BA501,2,BT301,100,100,100,98,87,72,63,48,33,18,14,10.30000019
0124,2,0114,40,2,5,2,SS01,BA501,2,BT301,100,100,100,98,87,72,63,48,33,18,14,10.30000019
0160,1,0123,40,1,1,2,SS01,B6,1,BS06,100,100,100,100,100,99.80000305,100,99,97,75,56,45.90000153
0160,2,0114,40,2,5,2,SS01,BA501,2,BT301,100,100,100,98,87,72,63,48,33,18,14,10.30000019
0160,3,0120,40,3,2,2,UG01,B9,1,BG03,100,100,100,97,94,85,78,63,47,25,17,11.69999981
0501,1,0502,40,1,1,1,SS01,BA3,1,BS03,100,100,100,100,100,100,100,100,98,75,58,47
0505,1,0504,40,1,1,1,SS01,BA5,1,BS05,100,100,97,95,94,92,91,87,79,49,34,25
4157,1,4157,40,1,1,2,SS01,BA*,1,BS**,100,100,99,99,99,98,98,97,94,91,45,16
6010,1,6010,40,1,1,2,SS01,BA*,1,BS**,100,100,100,98,94,87,82,72,64,52,48,42.5
B310,1,1015,40,1,1,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,73,14.69999981
B330,1,1015,40,1,1,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,73,14.69999981
B360,1,1015,40,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,69,15.19999981
5008,1,5008,41,1,1,1,SS01,BA*,1,BS**,100,100,96,86,76,63,57,32,24,20,12,9.5
6012,3,6012,41,3,1,2,UG01,TP1,1,BG91,100,100,100,98,90,81,74,55,37,19,11,6.900000095
7025,1,7025,41,1,1,1,SS01,BA*,1,BS**,100,100,100,97,95,90,86,70,59,46,41,36.59999847
7081,1,7081,41,1,1,2,SS01,BA*,1,BS**,100,100,97,91,80,59,49,36,30,22,16,11.39999962
6405,3,6405,90,3,1,2,UG01,TP2,1,BG56,100,100,100,99,99,90,88,65,48,28,12,8.899999619
B310,1,6405,90,1,1,1,SS01,TP1,1,BS55,100,100,100,100,100,99,98,96,92,77,58,40
B351,3,6405,90,3,1,1,UG01,TP1,1,BG55,100,100,100,100,100,91,84,68,48,20,13,9.699999809
0804,3,0804,49,3,1,1,UG02,B8,1,BG08,100,100,100,100,100,94,82,58,44,36,21,9.100000381
1001,2,1001,49,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,86,74,63,56,49,32,12.60000038
1005,1,1005,49,1,1,2,SS01,TP1,1,BS92,100,100,100,100,100,99,99,97,94,87,58,13.5
1005,1,1005,49,1,1,1,SS01,BA*,1,BS**,100,100,100,99,97,95,93,87,83,74,55,26.89999962
1007,1,1007,49,1,1,1,SS01,BA*,1,BS**,100,100,100,96,93,89,85,77,70,67,63,42.90000153
1017,1,1017,49,1,1,1,SS01,BA*,2,BS**,100,98,95,85,78,69,63,53,44,30,18,12.19999981
3010,1,3010,49,1,1,1,SS01,BA*,1,BS**,100,100,96,92,88,81,76,65,54,43,35,28.89999962
3011,2,3011,49,2,1,1,UG01,BA*,1,BG**,100,100,100,100,93,72,59,42,32,25,19,13.60000038
7086,1,7086,49,1,1,2,SS01,TP1,1,BS91,100,99,96,89,86,81,76,59,54,49,46,38.40000153
7086,3,7086,49,3,1,2,UG01,TP1,1,BG93,100,100,100,100,77,37,22,0.300000012,0.300000012,0.300000012,0.300000012,0.200000003
7086,6,7086,49,6,1,2,UG01,TP1,1,BG91,100,100,100,100,96,76,64,44,34,24,17,11
A310,2,1004,49,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,89,79,58,41,30,25,20.20000076
A320,1,1004,49,1,1,1,SS01,BA1,1,BS**,100,100,100,99,97,93,89,79,67,51,38,26
A330,2,1004,49,2,1,2,UG01,TP1,1,BG91,100,100,100,100,99,89,77,56,38,27,21,15.39999962
A351,2,1004,49,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,89,79,58,41,30,25,20.20000076
A352,1,1004,49,1,1,1,SS01,BA1,1,BS**,100,100,100,99,97,93,89,79,67,51,38,26
A352,2,1004,49,2,1,2,UG01,TP1,1,BG91,100,100,100,100,99,89,77,56,38,27,21,15.39999962
B310,1,1017,49,1,1,2,SS01,TP1,2,BS93,100,100,98,96,91,80,73,60,55,43,30,20
B330,3,1017,49,3,1,1,UG01,BA*,2,BG**,100,100,100,100,96,77,68,51,34,21,14,9.899999619
B331,3,1017,49,3,1,2,UG01,TP1,2,BG91,100,100,100,100,98,81,69,50,32,18,12,9
B350,2,1017,49,2,1,2,UG01,TP1,2,BG92,100,100,99,97,95,91,89,82,69,48,34,23.70000076
B350,3,1017,49,3,1,2,UG01,TP1,2,BG91,100,100,100,100,98,81,69,50,32,18,12,9
B390,2,1017,49,2,1,2,UG01,TP1,2,BG92,100,100,99,97,95,91,89,82,69,48,34,23.70000076
C310,2,1006,49,2,1,1,UG01,BA*,1,BG**,100,100,100,98,96,88,76,48,35,27,22,18
C320,2,1006,49,2,1,1,UG01,BA*,1,BG**,100,100,100,98,96,88,76,48,35,27,22,18
C350,1,1006,49,1,1,1,SS01,BA*,1,BS**,100,100,100,96,93,85,78,61,47,38,33,29.29999924
C410,1,7082,49,1,1,2,SS01,BA4,1,BS03,100,100,99,91,84,72,68,54,39,27,24,18.10000038
C430,2,7082,49,2,1,2,UG01,BA4,1,BG06,100,95,92,82,77,66,61,50,40,30,24,16
C431,3,7082,49,3,1,2,UG01,BA4,1,BG05,100,100,99,97,94,72,58,38,24,15,12,8.399999619
C440,2,7082,49,2,1,2,UG01,BA4,1,BG06,100,95,92,82,77,66,61,50,40,30,24,16
A902,1,A901,4,1,1,2,SS01,B322,1,BS22,100,100,97,92,90,86,82,68,57,33,22,14.30000019
B310,1,1021,4,1,1,1,SS01,BA*,1,BS**,100,100,99,98,97,94,92,85,74,56,35,19.60000038
B310,2,1021,4,2,1,1,UG01,BA*,1,BG**,100,100,100,100,96,90,85,72,59,41,24,11.69999981
B330,1,1021,4,1,1,1,SS01,BA*,1,BS**,100,100,99,98,97,94,92,85,74,56,35,19.60000038
B350,1,1021,4,1,1,1,SS01,BA*,1,BS**,100,100,99,98,97,94,92,85,74,56,35,19.60000038
B901,1,1007,4,1,1,2,SS01,TP1,1,BS91,100,98,97,96,95,93,92,85,64,42,32,23
B903,2,1007,4,2,1,1,UG01,BA*,1,BG**,100,100,100,95,89,83,79,69,45,20,12,7.599999905
B961,2,1007,4,2,1,2,UG01,TP1,1,BG91,100,100,100,95,91,86,83,75,60,23,11,7.099999905
C330,2,1017,4,2,1,2,UG01,TP1,2,BG91,100,99,99,96,93,84,79,67,45,19,10,5.900000095
C340,1,1017,4,1,1,1,SS01,BA*,2,BS**,100,99,99,94,89,83,79,68,55,37,28,22.70000076
C340,2,1017,4,2,1,2,UG01,TP1,2,BG91,100,99,99,96,93,84,79,67,45,19,10,5.900000095
C350,1,1017,4,1,1,1,SS01,BA*,2,BS**,100,99,99,94,89,83,79,68,55,37,28,22.70000076
D320,1,1016,4,1,1,2,SS01,TP1,1,BS92,100,90,82,76,70,64,60,52,43,30,22,15.19999981
0113,1,0117,5,1,7,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,99,96,84,37,19.5
0113,2,0113,5,2,6,2,UG01,BA*,1,BG**,100,100,99,93,83,68,61,50,42,24,10,7
0117,1,0117,5,1,1,2,SS01,B5,1,BS05,100,100,100,100,100,100,100,100,99,88,39,23.5
0119,1,0117,5,1,7,1,SS01,BA*,1,BS**,100,100,100,99,99,98,98,98,94,83,25,11.19999981
0119,1,0121,5,1,1,2,SS01,B2,1,BS02,100,100,100,100,100,100,100,100,98,92,33,18.29999924
0122,1,0117,5,1,7,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,99,96,84,37,19.5
0214,1,0214,5,1,1,3,SS01,B2,1,BS02,100,100,98.19999695,96.09999847,94,84.30000305,77.59999847,61.40000153,47.40000153,32.40000153,22.89999962,17.20000076
0215,3,0222,5,3,1,3,UG01,B8,1,BG02,100,100,100,92,81,66,57,39,24,12,7,4.300000191
0216,1,0224,5,1,4,2,SS01,BA*,4,BS**,100,100,100,100,99,97,95,88,81,74,69,65.30000305
0802,2,0859,37,2,1,2,UG01,B6,1,BG03,100,100,100,91,76,62,55,43,35,26,18,9.300000191
0859,1,0802,37,1,1,2,SS01,B2,1,BS02,100,100,100,100,100,100,100,100,100,88,47,12.30000019
0859,2,0801,37,2,1,2,UG02,B4,1,BG01,100,100,100,93,81,67,60,48,39,29,20,10.89999962
1024,1,1024,37,1,1,2,SS01,TP1,1,BS55,100,100,100,98,98,97,97,95,88,72,47,25.39999962
1024,2,1024,37,2,1,1,SS01,BX01,1,BGX01,100,100,100,95,88,76,67,55,51,45,42,38.29999924
1802,2,1802,37,2,1,1,SS01,BX01,1,BGX01,100,100,100,94,85,73,64,51,40,27,17,10
1802,2,1802,37,2,1,2,UG01,TP1,1,BG55,100,100,100,95,84,74,65,52,41,28,17,9.5
3008,1,3008,37,1,1,2,SS01,BX02,1,BSX02,100,99,99,96,91,86,81,72,63,50,38,23.29999924
3807,1,3807,37,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,98,88,59,41,27.79999924
0901,1,0960,9,1,1,2,SS01,A02A60,1,BS02A60,100,100,100,100,94,88,86,81,77,68,34,11.80000019
0901,1,0962,9,1,1,2,SS01,A02A62,1,BS02A62,100,100,96,94,88,77,74,65,58,35,8,3
0902,1,0901,9,1,1,2,SS01,A02A01,1,BS02A01,100,100,100,95,94,87,82,75,69,46,14,5.800000191
0902,1,0901,9,1,1,1,SS01,A01A01,1,BS01A01,100,100,100,87,85,78,74,68,62,39,8,3.5
0902,1,0902,9,1,1,2,SS01,A02A02,1,BS02A02,100,100,98,90,71,67,64,52,45,27,3,1.200000048
0902,1,0961,9,1,1,2,SS01,A02A61,1,BS02A61,100,77,57,54,53,50,48,44,41,30,10,3.400000095
0902,1,0962,9,1,1,2,SS01,A02A62,1,BS02A62,100,100,96,94,88,77,74,65,58,35,8,3
0903,1,0902,9,1,1,1,SS01,A01A02,1,BS01A02,100,100,100,100,96,93,90,84,78,50,28,8
0903,1,0903,9,1,1,2,SS01,A02A03,1,BS02A03,100,100,96,96,91,86,82,78,72,37,9,1.5
0903,1,0960,9,1,1,1,SS01,A01A60,1,BS01A60,100,100,100,80,76,68,65,58,52,41,7,4.400000095
0903,1,0962,9,1,1,2,SS01,A02A62,1,BS02A62,100,100,96,94,88,77,74,65,58,35,8,3
0903,1,0962,9,1,1,1,SS01,A01A62,1,BS01A62,100,100,79,79,78,71,68,62,55,29,8,2.700000048
0903,2,0960,9,2,1,2,SS01,A02A60,1,BG04A60,100,100,100,91,91,87,85,77,71,54,21,7.199999809
0903,3,0960,9,3,1,1,UG01,A01A60,1,BG01A60,100,100,91,67,58,48,45,42,37,29,15,9.399999619
0960,2,0901,9,2,1,1,SS01,A01A01,1,BG03A01,100,100,95,77,71,63,60,53,46,27,7,1.200000048
0960,3,0902,9,3,1,1,UG01,A01A02,1,BG01A02,100,100,93,91,84,73,68,58,48,29,9,4
