LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,HYDRO_02,HYDRO_002,HYDRO_001,GT_2MM,COARSE_SAND,FINE_SAND,SILT,CLAY,COLLOIDS
3,0201,0211,53,3,1,2,B8,1,BG03,100,100,99,98,98,96,96,95,93,91,90,83,22.5,4.800000191,,7,2,9,77,4.800000191,
3,0204,0207,53,3,1,2,B12,1,BG07,100,100,100,100,100,100,99,98,96,92,91,83.09999847,27.89999962,4.900000095,,4,2,10,78.40000153,4.900000095,
3,0204,0211,53,3,1,2,B8,1,BG03,100,100,99,98,98,96,96,95,93,91,90,83,22.5,4.800000191,,7,2,9,77,4.800000191,
3,0205,0201,53,3,1,2,B10,1,BG05,100,100,100,99,98,98,97,95,93,90,89,82.69999695,26,4.800000191,,7,2,9,77.40000153,4.800000191,
3,0205,0211,53,3,1,2,B8,1,BG03,100,100,99,98,98,96,96,95,93,91,90,83,22.5,4.800000191,,7,2,9,77,4.800000191,
3,0206,0208,53,3,1,2,B11,1,BG06,100,100,100,100,100,100,99,98,96,92,91,80.40000153,26.5,5.300000191,,4,2,12,76.30000305,5.300000191,
3,0209,0201,53,3,1,2,B10,1,BG05,100,100,100,99,98,98,97,95,93,90,89,82.69999695,26,4.800000191,,7,2,9,77.40000153,4.800000191,
2,0210,0211,53,3,1,2,B8,1,BG03,100,100,99,98,98,96,96,95,93,91,90,83,22.5,4.800000191,,7,2,9,77,4.800000191,
3,0212,0212,53,3,1,2,B9,1,BG04,100,100,100,100,100,100,99,98,97,94,93,85.40000153,24.70000076,4.599999905,,3,2,10,81.30000305,4.599999905,
3,0212,0212,53,3,3,1,BA264,1,BS264,100,100,100,100,100,99,98,96,94,91,89,82.5,23.60000038,5.199999809,,6,3,8,77.30000305,5.199999809,
1,1006,1006,53,1,1,2,TP1,1,BS93,100,100,97,87,79,69,63,46,36,19,15,9.899999619,4.199999809,1.100000024,1.100000024,64,17,9,8.800000191,1.100000024,1.100000024
1,3813,3813,53,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,98,95,86,53,22.5,11.30000019,3,1.399999976,5,9,64,19.5,3,1.399999976
1,3813,3813,53,1,1,1,BA*,1,BS**,100,100,100,99,97,94,92,85,79,62,50,31,16.20000076,4.400000095,3.200000048,21,17,31,26.60000038,4.400000095,3.299999952
1,6048,6048,53,1,1,1,BA*,1,BS**,100,100,100,100,99,99,98,95,94,87,77,64,34.29999924,6.800000191,5.199999809,6,7,23,57.20000076,6.800000191,5.199999809
1,7409,7409,53,1,1,2,BA*,1,BS**,100,98,90,84,75,59,51,35,25,16,12,9.300000191,6.5,1.700000048,1.399999976,75,9,7,7.599999905,1.700000048,1.399999976
1,A809,A810,53,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,100,100,99,99,54.70000076,27.5,9.100000381,,0,1,44,45.59999847,9.100000381,
1,B320,1501,53,1,1,1,BA*,1,BS**,100,95,91,86,82,75,70,59,48,33,28,23,12.39999962,2.200000048,1.899999976,52,15,10,20.79999924,2.200000048,1.899999976
1,B350,1501,53,1,1,1,BA*,1,BS**,100,95,91,86,82,75,70,59,48,33,28,23,12.39999962,2.200000048,1.899999976,52,15,10,20.79999924,2.200000048,1.899999976
1,1640,1640,54,1,1,1,BX01,1,BSX01,95,91,89,85,82,78,76,71,67,56,46,39.5,34.5,14.30000019,9.800000191,33,10,17,25.20000076,14.30000019,9.800000191
2,0113,0113,55,2,2,1,BAX11,1,BSX11,100,100,100,99,97,94,91,87,80,59,28,16.5,10.69999981,6.199999809,5.699999809,20,20.60000038,42.59999847,10.30000019,6.199999809,5.699999809
2,0113,0113,55,2,2,2,BAX12,1,BSX12,100,100,100,99,96,88,83,73,64,39,18,10.80000019,6.199999809,3.200000048,2.900000095,36,25.60000038,28,7.599999905,3.200000048,2.900000095
1,0116,0119,55,1,1,1,B5,1,BS05,100,95,93,88,84,79,76,70,63,40,17,10.10000038,6.699999809,3.700000048,,37,24,29,7.099999905,3.700000048,
1,0117,0119,55,1,1,1,B5,1,BS05,100,95,93,88,84,79,76,70,63,40,17,10.10000038,6.699999809,3.700000048,,37,24,29,7.099999905,3.700000048,
1,0118,0119,55,1,1,1,B5,1,BS05,100,95,93,88,84,79,76,70,63,40,17,10.10000038,6.699999809,3.700000048,,37,24,29,7.099999905,3.700000048,
1,0118,0122,55,1,2,2,BA305,1,BS305,100,100,100,100,99,96,94,91,86,65,29,14.89999962,8.199999809,3.400000095,,14,21,50.09999847,11.5,3.400000095,
1,0119,0118,55,1,1,1,B3,1,BS03,100,98,92,85,79,71,66,56,49,27,12,6.199999809,2.700000048,1.200000048,,51,24,20,3.799999952,1.200000048,
1,0119,0122,55,1,2,2,BA305,1,BS305,100,100,100,100,99,96,94,91,86,65,29,14.89999962,8.199999809,3.400000095,,14,21,50.09999847,11.5,3.400000095,
1,0119,0122,55,1,2,2,BAX14,1,BSX14,100,100,100,99,98,95,93,90,85,64,30,14.39999962,7.800000191,4.199999809,3.599999905,15.10000038,20.89999962,49.59999847,10.19999981,4.199999809,3.599999905
1,0602,0660,18,1,1,2,BAX05,5,BSX05,100,100,100,100,99,98,97,94,91,82,58,40.79999924,27.89999962,13.10000038,,9,9,41,27.70000076,13.10000038,
1,0606,0660,18,1,1,2,BAX05,5,BSX05,100,100,100,100,99,98,97,94,91,82,58,40.79999924,27.89999962,13.10000038,,9,9,41,27.70000076,13.10000038,
1,0659,0660,18,1,1,2,BAX06,5,BSX06,100,100,100,100,99,99,98,97,95,89,50,30.79999924,19.20000076,8.800000191,,5,6,58,22,8.800000191,
1,0659,0660,18,1,1,2,BAX05,5,BSX05,100,100,100,100,99,98,97,94,91,82,58,40.79999924,27.89999962,13.10000038,,9,9,41,27.70000076,13.10000038,
1,0659,0668,18,1,1,2,BAX08,4,BSX08,100,100,100,100,100,99,98,94,90,78,58,43.20000076,26.10000038,9.899999619,,10,12,35,33.29999924,9.899999619,
1,0660,0668,18,1,1,2,BAX08,4,BSX08,100,100,100,100,100,99,98,94,90,78,58,43.20000076,26.10000038,9.899999619,,10,12,35,33.29999924,9.899999619,
1,0661,0660,18,1,1,2,BAX05,5,BSX05,100,100,100,100,99,98,97,94,91,82,58,40.79999924,27.89999962,13.10000038,,9,9,41,27.70000076,13.10000038,
1,0662,0660,18,1,1,2,BAX06,5,BSX06,100,100,100,100,99,99,98,97,95,89,50,30.79999924,19.20000076,8.800000191,,5,6,58,22,8.800000191,
1,0665,0668,18,1,1,2,BAX08,4,BSX08,100,100,100,100,100,99,98,94,90,78,58,43.20000076,26.10000038,9.899999619,,10,12,35,33.29999924,9.899999619,
1,0667,0660,18,1,1,2,BAX05,5,BSX05,100,100,100,100,99,98,97,94,91,82,58,40.79999924,27.89999962,13.10000038,,9,9,41,27.70000076,13.10000038,
1,0667,0668,18,1,1,2,BAX08,4,BSX08,100,100,100,100,100,99,98,94,90,78,58,43.20000076,26.10000038,9.899999619,,10,12,35,33.29999924,9.899999619,
1,0669,0660,18,1,1,2,BAX05,5,BSX05,100,100,100,100,99,98,97,94,91,82,58,40.79999924,27.89999962,13.10000038,,9,9,41,27.70000076,13.10000038,
1,0670,0660,18,1,1,2,BAX06,5,BSX06,100,100,100,100,99,99,98,97,95,89,50,30.79999924,19.20000076,8.800000191,,5,6,58,22,8.800000191,
1,0224,0218,55,1,1,1,B2,1,BS02,100,100,97,95,92,83,78,67,58,32,14,8.5,4.099999905,1.799999952,,42,25,25,6.199999809,1.799999952,
1,0224,0264,55,1,1,2,B8,1,BS08,100,100,100,96,92,84,77,65,56,30,11,6.800000191,4,2,,44,28,22,4.800000191,2,
1,0259,0213,55,1,2,2,BA313,1,BS363,100,100,100,100,100,97,94,87,76,53,24,12.80000019,9.5,4,3.200000048,24.5,23,39.70000076,8.800000191,4,3.200000048
2,0259,0213,55,2,2,2,BAX08,1,BSX08,100,100,100,100,98,88,82,69,54,30,17,11.5,5.699999809,2.700000048,2.299999952,45.59999847,24.20000076,18.70000076,8.800000191,2.700000048,2.299999952
1,0260,0213,55,1,2,2,BA313,1,BS363,100,100,100,100,100,97,94,87,76,53,24,12.80000019,9.5,4,3.200000048,24.5,23,39.70000076,8.800000191,4,3.200000048
1,0261,0223,55,1,1,1,B4,1,BS04,100,100,100,100,95,84,78,70,61,37,12,5.5,4.099999905,2.099999905,,39,27,28,3.900000095,2.099999905,
2,0261,0213,55,2,2,2,BAX08,1,BSX08,100,100,100,100,98,88,82,69,54,30,17,11.5,5.699999809,2.700000048,2.299999952,45.59999847,24.20000076,18.70000076,8.800000191,2.700000048,2.299999952
1,0262,0218,55,1,2,2,BAX22,1,BSX22,100,100,100,100,96,96,94,91,87,59,28,17.5,9.5,3.200000048,2.599999905,13.10000038,27.60000038,41.79999924,14.30000019,3.200000048,2.599999905
1,0264,0218,55,1,1,1,B2,1,BS02,100,100,97,95,92,83,78,67,58,32,14,8.5,4.099999905,1.799999952,,42,25,25,6.199999809,1.799999952,
1,0265,0214,55,1,1,1,B3,1,BS03,100,100,100,100,96,85,77,65,53,28,14,9.100000381,5.199999809,2.299999952,,47,23,21,6.099999905,2.299999952,
1,0266,0213,55,1,2,2,BAX18,1,BSX18,100,100,100,99,98,94,91,84,77,53,26,14.80000019,9.100000381,4.199999809,3.700000048,23.39999962,23.29999924,38.5,10.60000038,4.199999809,3.700000048
1,0266,0216,55,1,1,1,B5,1,BS05,100,100,100,100,98,87,81,70,57,29,14,9.399999619,5.300000191,2.599999905,,43,25,24,6.300000191,2.599999905,
1,0806,0806,55,1,1,1,B2,1,BS02,100,100,100,100,98,94,91,85,77,54,27,16.20000076,11.69999981,5.599999905,,23,23,35,13.80000019,5.599999905,
1,0903,0909,55,1,1,3,TP6,1,BS60,100,100,100,100,100,100,100,100,100,87,24,3.900000095,4,3,3,0,10,85,2,3,3
1,0907,0908,55,1,1,3,TP2,1,BS56,100,100,100,100,100,100,100,100,100,96,33,1.799999952,3,3,3,0,3,94,0,3,3
1,0907,0909,55,1,1,3,TP6,1,BS60,100,100,100,100,100,100,100,100,100,87,24,3.900000095,4,3,3,0,10,85,2,3,3
1,0908,0907,55,1,1,3,TP4,1,BS58,100,100,98,90,86,82,79,77,76,43,8,2.599999905,3,2,2,0,50,46,2,2,2
1,0908,0909,55,1,1,3,TP6,1,BS60,100,100,100,100,100,100,100,100,100,87,24,3.900000095,4,3,3,0,10,85,2,3,3
1,0909,0907,55,1,1,3,TP4,1,BS58,100,100,98,90,86,82,79,77,76,43,8,2.599999905,3,2,2,0,50,46,2,2,2
1,3009,3009,55,1,1,1,BX03,1,BSX03,100,100,100,100,100,98,98,96,94,93,85,74.5,57,30.70000076,,6,3,17,43.29999924,30.70000076,
1,5037,5037,55,1,1,2,BX06,1,BSX06,100,100,100,97,96,94,93,89,84,38,3,1.700000048,1.200000048,0.200000003,,16,38,42,3.5,0.200000003,
1,A907,A907,55,1,1,1,TP3,1,BS55,100,100,100,98,94,90,88,81,75,61,46,37.79999924,21,10,8,0,37,24,29,10,8
1,B909,B909,55,1,1,2,TP1,1,BS55,100,100,98,93,92,90,88,85,82,74,59,51.09999847,,,,0,28,27,31,14,14
1,2017,2017,56,1,1,2,TP1,1,BS91,100,100,100,100,100,98,91,53,52,46,40,34.90000153,29.79999924,12.60000038,8.399999619,48,6,11,22.29999924,12.60000038,8.399999619
1,2037,2037,56,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,96,94,86,63,42.79999924,26.70000076,15.19999981,13.5,6,8,43,27.60000038,15.19999981,13.5
1,3027,3027,56,1,1,1,BA*,1,BS**,100,100,100,100,99,98,97,96,94,89,64,41.09999847,39.20000076,24.39999962,19.89999962,6,5,48,16.70000076,24.39999962,19.89999962
1,7773,7773,56,1,1,1,BA*,1,BS**,100,100,100,99,98,96,95,92,90,65,34,21.5,13.69999981,7.400000095,6.5,10,25,44,14.39999962,7.400000095,6.5
1,7775,7775,56,1,1,2,TP1,1,BS92,100,95,93,90,88,86,84,77,51,42,29,20.89999962,10.19999981,4,3.099999905,49,9,21,16.89999962,4,3.099999905
1,A320,1007,56,1,1,2,TP1,1,BS92,100,100,100,99,97,91,87,75,74,71,50,23,17.29999924,11.19999981,10,26,3,48,11.80000019,11.19999981,10
1,0501,0502,81,1,1,1,BA*,1,BS*2,100,98,97,96,94,90,88,68,62,54,46,38.90000153,32.70000076,13.19999981,12.30000019,38,8,15,25.70000076,13.19999981,12.30000019
1,0508,0505,81,1,1,1,BA*,1,BS*1,100,99,97,95,90,84,80,66,61,54,49,36.90000153,26.70000076,9.600000381,8.199999809,39,7,17,27.29999924,9.600000381,8.199999809
1,0501,0505,83,1,4,1,BAX16,5,BSX16,100,100,100,99,97,93,91,86,80,72,60,46.40000153,29.10000038,12.10000038,,20,8,26,34.29999924,12.10000038,
1,0504,0504,83,1,4,2,BAX15,5,BSX15,100,100,100,99,97,94,91,86,79,69,60,48,31.89999962,13.39999962,,21,10,21,34.59999847,13.39999962,
1,0505,0504,83,1,4,2,BAX15,5,BSX15,100,100,100,99,97,94,91,86,79,69,60,48,31.89999962,13.39999962,,21,10,21,34.59999847,13.39999962,
1,0506,0503,83,1,1,1,TP5,1,BS59,100,100,100,99,97,95,94,92,88,80,57,26,17.39999962,7.900000095,0,12,6,57,17,7.900000095,0
1,0508,0508,83,1,4,2,BAX09,5,BSX09,100,100,100,97,94,90,87,82,76,67,56,41.70000076,26.10000038,10.39999962,,24,9,25,31.29999924,10.39999962,
1,0509,0509,83,1,4,1,BAX10,4,BSX10,100,100,100,100,97,92,90,85,79,70,60,47.20000076,30.29999924,12.5,,21,9,23,34.70000076,12.5,
2,0509,0502,83,2,1,2,TP1,1,BS55,100,100,100,100,99,99,99,99,98,94,57,8.899999619,9.800000191,6,,2,3,83,6,6,
1,A310,1801,83,1,1,2,TP2,1,BS56,100,100,100,100,100,100,100,100,99,93,49,28.79999924,16.89999962,9.600000381,,1,1,77,11,9.600000381,
1,0803,0804,46,1,1,7,TP4,1,BS04,100,100,100,100,100,100,99,98,96,92,85,44,33.09999847,18.60000038,,4,4,51,22.39999962,18.60000038,
1,0859,0804,46,1,1,7,TP4,1,BS04,100,100,100,100,100,100,99,98,96,92,85,44,33.09999847,18.60000038,,4,4,51,22.39999962,18.60000038,
1,0859,0804,46,1,1,6,TP3,1,BS03,100,100,100,100,100,99,98,97,95,90,83,59.70000076,38.79999924,22.10000038,,5,5,29,39.09999847,22.10000038,
1,0859,0859,46,1,1,1,TP5,1,BS05,100,100,100,100,99,96,96,94,93,86,,59,36.5,21.39999962,17.10000038,7.300000191,6.699999809,28,37,4.300000191,17.10000038
1,9187,9187,46,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,100,99,98,97,85.69999695,54.90000153,35.40000153,,1,1,11,51.5,35.40000153,
1,A410,6600,46,1,1,2,TP2,1,BS56,100,100,100,100,100,100,100,100,99,96,92,83.19999695,73.19999695,46.20000076,,1,1,11,41,46.20000076,
1,0602,0602,47,1,1,3,TP1,2,BS55,100,100,100,100,100,100,100,100,100,63,22,12,8.300000191,3.099999905,,0,27,56,13.89999962,3.099999905,
1,0605,0603,47,1,1,1,TP2,1,BS56,100,100,100,100,100,100,100,100,99,98,94,92.80000305,58.90000153,21.70000076,,1,1,4,73,21.70000076,
1,1029,1029,47,1,1,1,BA*,1,BS**,100,100,100,100,99,96,92,82,69,55,50,44.90000153,41,29.10000038,,31,14,10,15.80000019,29.10000038,
1,2001,2001,47,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,99,98,97,95.19999695,55,15.10000038,0,1,1,3,80.09999847,15.10000038,0
1,2008,2008,47,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,98,96,94,91.09999847,62,22,0,2,2,5,69.09999847,22,0
1,3104,3104,47,1,1,1,BA*,1,BS**,100,100,100,99,99,97,96,90,84,75,69,60,45,23.70000076,0,16,9,15,36.29999924,23.70000076,0
1,3110,3110,47,1,1,2,TP1,1,BS55,100,100,99,98,93,73,66,52,40,28,26,23.10000038,18,14.69999981,,60,12,5,8.399999619,14.69999981,
1,A310,3101,47,1,1,2,TP1,1,BS55,100,100,100,100,100,99,99,98,96,91,88,80.69999695,65,44,,4,5,10,36.70000076,44,
1,0001,0001,48,1,1,1,BA*,1,BS**,100,100,99,98,97,94,92,89,78,69,66,61.29999924,50,30,0,22,9,8,31.29999924,30,0
1,0113,0119,48,1,1,2,B3,1,BS03,100,100,100,100,98,98,97.59999847,96.90000153,96.19999695,95.5,61.79999924,7.300000191,1.799999952,1.100000024,,3.799999952,0.800000012,82.90000153,11.39999962,1.100000024,
1,0114,0116,48,1,1,2,B10,1,BS10,100,100,100,100,100,100,100,99.69999695,99.40000153,99,53.59999847,7.300000191,2.099999905,1.100000024,1,0.600000024,0.200000003,90.5,7.5,1.100000024,
1,0114,0162,48,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,99.90000153,99.5,99.30000305,65.59999847,6.199999809,1.899999976,1,,0.5,0.200000003,85.80000305,12.5,1,
1,0115,0119,48,1,1,2,B3,1,BS03,100,100,100,100,98,98,97.59999847,96.90000153,96.19999695,95.5,61.79999924,7.300000191,1.799999952,1.100000024,,3.799999952,0.800000012,82.90000153,11.39999962,1.100000024,
1,0116,0162,48,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,99.90000153,99.5,99.30000305,65.59999847,6.199999809,1.899999976,1,,0.5,0.200000003,85.80000305,12.5,1,
1,0118,0162,48,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,99.90000153,99.5,99.30000305,65.59999847,6.199999809,1.899999976,1,,0.5,0.200000003,85.80000305,12.5,1,
1,0118,0167,48,1,1,2,B5,1,BS05,100,100,100,100,100,98.59999847,98.30000305,98,97.59999847,97.30000305,57.59999847,8.100000381,2,1.100000024,13,2.400000095,0.300000012,78.59999847,17.60000038,1.100000024,1
1,0119,0123,48,1,1,2,B9,1,BS09,100,100,100,100,100,96.90000153,96.90000153,95.59999847,94.80000305,94.09999847,50.09999847,8.199999809,2.299999952,1.799999952,,5.199999809,1.200000048,79.30000305,12.5,1.799999952,
1,0121,0119,48,1,1,2,B3,1,BS03,100,100,100,100,98,98,97.59999847,96.90000153,96.19999695,95.5,61.79999924,7.300000191,1.799999952,1.100000024,,3.799999952,0.800000012,82.90000153,11.39999962,1.100000024,
1,0122,0123,48,1,1,2,B9,1,BS09,100,100,100,100,100,96.90000153,96.90000153,95.59999847,94.80000305,94.09999847,50.09999847,8.199999809,2.299999952,1.799999952,,5.199999809,1.200000048,79.30000305,12.5,1.799999952,
1,0123,0117,48,1,1,2,B8,1,BS08,100,100,100,100,100,100,99.40000153,99.30000305,99.09999847,98.69999695,53.29999924,7.800000191,1.799999952,1,,0.899999976,0.300000012,88,9.800000191,1,
1,0123,0162,48,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,99.90000153,99.5,99.30000305,65.59999847,6.199999809,1.899999976,1,,0.5,0.200000003,85.80000305,12.5,1,
1,0162,0116,48,1,1,2,B10,1,BS10,100,100,100,100,100,100,100,99.69999695,99.40000153,99,53.59999847,7.300000191,2.099999905,1.100000024,1,0.600000024,0.200000003,90.5,7.5,1.100000024,
1,0162,0162,48,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,99.90000153,99.5,99.30000305,65.59999847,6.199999809,1.899999976,1,,0.5,0.200000003,85.80000305,12.5,1,
1,0163,0117,48,1,1,2,B8,1,BS08,100,100,100,100,100,100,99.40000153,99.30000305,99.09999847,98.69999695,53.29999924,7.800000191,1.799999952,1,,0.899999976,0.300000012,88,9.800000191,1,
1,0163,0123,48,1,1,2,B9,1,BS09,100,100,100,100,100,96.90000153,96.90000153,95.59999847,94.80000305,94.09999847,50.09999847,8.199999809,2.299999952,1.799999952,,5.199999809,1.200000048,79.30000305,12.5,1.799999952,
1,0163,0162,48,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,99.90000153,99.5,99.30000305,65.59999847,6.199999809,1.899999976,1,,0.5,0.200000003,85.80000305,12.5,1,
1,0164,0113,48,1,1,2,B7,1,BS07,100,100,100,100,100,100,100,99.90000153,99.80000305,99,62,6.400000095,1.799999952,1.100000024,,0.200000003,0.100000001,91.69999695,6.900000095,1.100000024,1
1,0165,0164,48,1,1,2,B6,1,BS06,100,100,100,100,100,100,99.40000153,99.40000153,99.19999695,99.09999847,62.70000076,8.600000381,2.400000095,1.899999976,,0.800000012,0.200000003,84.69999695,12.5,1.899999976,6
1,0167,0117,48,1,1,2,B8,1,BS08,100,100,100,100,100,100,99.40000153,99.30000305,99.09999847,98.69999695,53.29999924,7.800000191,1.799999952,1,,0.899999976,0.300000012,88,9.800000191,1,
1,0802,0802,48,1,1,1,B1,1,BS01,100,100,100,100,100,99,99,95,90,86,82,50.5,23,11.69999981,,10,7,39,32.59999847,11.69999981,
2,0802,0802,48,2,1,1,B4,1,BG01,100,100,100,100,100,99,97,80,66,53,46,27.89999962,12.10000038,9.199999809,,34,29,28,0.200000003,9.199999809,
1,1049,1049,48,1,1,2,BA*,1,BS**,100,100,100,100,100,100,99,99,96,84,61,48.29999924,44.09999847,27.5,0,4,12,36,20.79999924,27.5,0
1,1049,1049,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,96,92,86,50.09999847,40.20000076,26,0,4,4,42,24.10000038,26,0
1,1065,1065,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,99,98,92.5,65,37,0,1,0,7,55.5,37,0
1,1069,1069,48,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,98,98,97,95.5,91,75.5,0,2,0,3,20,75.5,0
1,1122,1122,48,1,1,2,TP1,1,BS55,100,100,100,100,100,100,99,99,98,72,46,32.09999847,26.29999924,24.5,0,2,26,40,7.599999905,24.5,0
1,1130,1130,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,97,93,81.69999695,71,45,0,1,2,15,36.70000076,45,0
1,1183,1183,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,97,92,90,85,68.30000305,37.5,24.70000076,0,8,2,22,43.59999847,24.70000076,0
1,3003,3003,48,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,99,99,97,96,94,86,67,0,1,2,3,27,67,0
1,3010,3010,48,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,98,96,92,77,47,30,0,2,2,19,47,30,0
1,3579,3579,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,95,91,84,59.90000153,41.29999924,35.79999924,34.79999924,5,4,31,24.20000076,35.79999924,34.79999924
1,3629,3629,48,1,1,2,BA*,2,BS**,100,100,100,100,100,100,100,100,98,87,62,29.29999924,16.5,8,0,2,11,58,21.29999924,8,0
1,5026,5026,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,99,97.59999847,75,53.09999847,,0,0,2,44.5,53.09999847,
1,5274,5274,48,1,1,1,BA*,1,BS**,100,98,94,94,94,94,94,94,94,88,86,82.40000153,54,41,,6,6,6,41.40000153,41,
1,5301,5301,48,1,1,1,BA*,1,BS**,100,100,100,100,98,95,92,86,80,72,68,62.90000153,50,25.29999924,,20,8,9,37.59999847,25.29999924,
1,6160,6160,48,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,98,93,42.09999847,26,17.20000076,0,0,1,56,24.89999962,17.20000076,0
1,A410,3003,48,1,1,1,BA*,1,BS**,100,100,100,100,99,98,97,93,93,88,85,82.09999847,71,55,0,7,5,6,27.10000038,55,0
1,A430,3003,48,1,1,1,BA*,1,BS**,100,100,100,100,99,98,97,93,93,88,85,82.09999847,71,55,0,7,5,6,27.10000038,55,0
1,A502,A503,48,1,1,2,TP2,1,BS02,100,100,100,100,100,100,100,100,99,98,97,95,84.80000305,62.5,55,0.699999988,1.600000024,3,32.70000076,62.5,55
1,A502,A504,48,1,3,1,BAX02,2,BSX02,100,100,100,100,100,100,100,100,98,96,95,92.59999847,75.09999847,52.59999847,,2,2,3,40,52.59999847,
1,A502,A506,48,1,1,2,TP3,1,BS03,100,100,100,100,100,100,100,100,99,98,98,96,85,75.59999847,60,0.600000024,1.100000024,2,20.39999962,75.59999847,60
1,A502,A507,48,1,3,1,BAX03,2,BSX03,100,100,100,100,100,99,99,96,95,94,93,89.59999847,77.40000153,58.20000076,,5,1,4,31.39999962,58.20000076,
1,A503,1069,48,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,98,98,97,95.5,91,75.5,0,2,0,3,20,75.5,0
1,A503,1069,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,96,94,90.59999847,87,57,0,1,3,5,33.59999847,57,0
1,A503,A503,48,1,1,2,TP2,1,BS02,100,100,100,100,100,100,100,100,99,98,97,95,84.80000305,62.5,55,0.699999988,1.600000024,3,32.70000076,62.5,55
1,A503,A509,48,1,1,2,TP1,1,BS01,100,100,100,100,100,100,100,100,97,94,94,91,76,51,45,3.400000095,2.200000048,3,40,51,45
1,A505,A504,48,1,3,1,BAX02,2,BSX02,100,100,100,100,100,100,100,100,98,96,95,92.59999847,75.09999847,52.59999847,,2,2,3,40,52.59999847,
1,A506,1069,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,96,94,90.59999847,87,57,0,1,3,5,33.59999847,57,0
2,0220,0263,38,2,1,2,B7,1,BG07,100,100,100,100,100,100,100,99,99,97,96,93.59999847,70.09999847,37.90000153,,1,1,4,56.09999847,37.90000153,
1,0221,0263,38,1,1,2,B7,1,BS07,100,100,100,100,100,100,100,100,100,99,99,97.40000153,73.30000305,40.40000153,,0,1,2,56.70000076,40.40000153,
2,0221,0217,38,2,1,2,B04,1,BG04,100,100,100,100,100,100,100,99,99,97,95,93.19999695,70.09999847,35.5,,1,3,6,54.29999924,35.5,
2,0221,0260,38,2,1,2,B1,1,BG01,100,100,100,99,99,99,99,98,97,94,90,87.80000305,66.5,35.90000153,,3,2,5,51.79999924,35.90000153,
1,0222,0215,38,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,100,99,99,97.80000305,71.90000153,40.29999924,,0,1,2,57.29999924,40.29999924,
2,0223,0214,38,2,1,2,B3,1,BG03,100,100,100,100,100,100,100,99,99,97,96,94.09999847,62.70000076,31.89999962,,1,3,5,60.79999924,31.89999962,
2,0224,0220,38,2,1,2,B5,1,BG05,100,100,100,100,100,100,100,99,99,97,95,93,71,37.29999924,,1,3,6,53,37.29999924,
2,0259,0220,38,2,1,2,B5,1,BG05,100,100,100,100,100,100,100,99,99,97,95,93,71,37.29999924,,1,3,6,53,37.29999924,
2,0259,0260,38,2,1,2,B1,1,BG01,100,100,100,99,99,99,99,98,97,94,90,87.80000305,66.5,35.90000153,,3,2,5,51.79999924,35.90000153,
2,0261,0215,38,2,1,2,B2,1,BG02,100,100,100,100,100,100,100,100,100,99,98,96.80000305,72.80000305,38.20000076,,0,2,3,57.20000076,38.20000076,
2,0261,0219,38,2,1,2,B6,1,BG06,100,100,100,100,100,100,100,99,99,98,97,95.59999847,83.69999695,47.79999924,,1,1,3,46.5,47.79999924,
2,0261,0222,38,2,3,2,BAX03,4,BSX03,100,100,100,99,98,98,97,96,94,92,90,87.5,63.79999924,36.09999847,,6,2,4,51.40000153,36.09999847,
2,0261,0260,38,2,1,2,B1,1,BG01,100,100,100,99,99,99,99,98,97,94,90,87.80000305,66.5,35.90000153,,3,2,5,51.79999924,35.90000153,
