LINKED_SHRP_ID,LINKED_LAYER_NO,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,MAX_LAB_DRY_DENSITY,OPTIMUM_LAB_MOISTURE
0502,1,0502,24,1,1,2,BX02,BSX02,1,1810.3,15
0502,3,0509,24,3,3,2,BAX09,BGX09,5,2268.4,6
0505,1,0502,24,1,1,2,BX02,BSX02,1,1810.3,15
0505,1,0507,24,1,3,1,BAX03,BSX03,2,1643.7,18
0505,1,0559,24,1,1,2,T2,BS56,1,1698.1,15
0505,2,0509,24,2,3,2,BAX06,BTX06,5,1627.6,19
0505,3,0507,24,3,1,2,T1,BG55,1,2210.8,5
0505,3,0560,24,3,1,2,BX01,BGX01,1,2242.8,4
0506,1,0509,24,1,1,2,BX02,BSX02,1,1778.2,15
0506,3,0507,24,3,1,2,T1,BG55,1,2210.8,5
0508,1,0505,24,1,3,2,BAX01,BSX01,3,1566.8,20
0508,1,0507,24,1,3,1,BAX03,BSX03,2,1643.7,18
0508,2,0507,24,2,3,1,BAX04,BTX04,2,1581.2,22
0508,3,0502,24,3,1,2,BX01,BGX01,1,2258.8,6
0508,3,0507,24,3,1,2,T1,BG55,1,2210.8,5
0508,3,0509,24,3,3,2,BAX09,BGX09,5,2268.4,6
0509,2,0509,24,2,3,2,BAX06,BTX06,5,1627.6,19
0559,1,0507,24,1,3,1,BAX03,BSX03,2,1643.7,18
0559,1,0559,24,1,1,2,T2,BS56,1,1698.1,15
0559,3,0559,24,3,1,2,T2,BG56,1,2242.8,5
0560,1,0509,24,1,3,2,BAX05,BSX05,5,1738.2,15
0560,3,0509,24,3,3,2,BAX09,BGX09,5,2268.4,6
0561,3,0507,24,3,3,1,BAX08,BGX08,2,2242.8,6
0561,3,0509,24,3,3,2,BAX09,BGX09,5,2268.4,6
0562,1,0507,24,1,1,2,T1,BS55,1,1698.1,18
0562,3,0507,24,3,3,1,BAX08,BGX08,2,2242.8,6
0562,3,0507,24,3,1,2,T1,BG55,1,2210.8,5
0562,3,0509,24,3,3,2,BAX09,BGX09,5,2268.4,6
0563,1,0507,24,1,3,1,BAX03,BSX03,2,1643.7,18
0563,1,0509,24,1,3,2,BAX05,BSX05,5,1738.2,15
0563,3,0505,24,3,3,2,BAX07,BGX07,3,2282.9,6
0960,2,2805,24,2,1,1,BX01,BGX01,1,2322.9,5
1634,1,1634,24,1,1,2,TP1,BS55,1,1634.0,12
A310,2,1634,24,2,1,1,BX01,BGX01,1,2082.6,7
A330,1,1634,24,1,1,1,BX02,BSX02,1,1746.2,4
A340,2,1634,24,2,1,1,BX01,BGX01,1,2082.6,7
0265,3,0210,39,2,1,1,B20,BG20,1,2162.7,9
0809,1,0809,39,1,1,2,B3,BS03,1,1698.1,18
0810,1,0809,39,1,1,2,B3,BS03,1,1698.1,18
0810,1,0810,39,1,1,1,B5,BS05,1,1682.1,19
0810,3,0809,39,3,1,2,B7,BG07,1,2194.7,8
5569,2,5569,39,2,1,1,BA3,BG03,1,1986.5,10
9006,2,9006,39,2,1,1,BX01,BGX01,1,2130.7,7
A411,1,4018,39,1,1,2,BX02,BSX02,1,2242.8,8
0117,2,0118,26,2,1,2,B10,BG02,1,2274.8,6
0118,2,0117,26,2,2,2,BAX01,BGX01,3,2290.9,6
0118,2,0118,26,2,1,2,B10,BG02,1,2274.8,6
0119,1,0115,26,1,1,2,B7,BS07,1,2018.5,10
0119,1,0122,26,1,1,1,B4,BS04,1,1986.5,10
0119,1,0123,26,1,1,1,B3,BS03,1,2002.5,11
0119,2,0114,26,2,1,2,B12,BG04,1,2306.9,6
0120,1,0114,26,1,1,1,B05,BS05,1,2050.6,10
0121,1,0114,26,1,1,1,B05,BS05,1,2050.6,10
0121,1,0115,26,1,1,2,B7,BS07,1,2018.5,10
0122,1,0119,26,1,1,2,B06,BS06,1,1970.5,11
0124,1,0114,26,1,1,1,B05,BS05,1,2050.6,10
0213,2,0218,26,2,1,7,B13,BG13,1,1970.5,12
0213,2,0222,26,2,1,7,B12,BG12,1,2018.5,11
0213,3,0216,26,3,1,1,B15,BG15,1,2322.9,8
0213,3,0224,26,3,3,2,BAX02,BGX02,2,2249.2,6
0213,3,0259,26,3,1,1,B18,BG18,1,2274.8,6
0214,1,0213,26,1,1,7,B1,BS01,1,1890.4,13
0214,1,0222,26,1,1,7,B5,BS05,1,1970.5,11
0214,3,0215,26,3,1,2,B16,BG16,1,2338.9,6
0215,1,0222,26,1,1,2,B5,BS05,1,1970.5,13
0215,2,0215,26,2,1,2,B4A,BS04,1,2034.5,11
0215,2,0224,26,2,1,7,B9,BG09,1,1938.4,13
0215,2,0259,26,2,1,2,B24,BG24,1,1922.4,10
0215,3,0215,26,3,1,2,B16,BG16,1,2338.9,6
0216,2,0218,26,2,1,7,B13,BG13,1,1970.5,12
0216,2,0218,26,2,1,2,B13,BG13,1,1938.4,14
0216,2,0219,26,2,1,7,B14,BG14,1,1970.5,12
0216,3,0214,26,3,1,2,B17,BG17,1,2274.8,6
0216,3,0224,26,3,3,2,BAX02,BGX02,2,2249.2,6
0216,3,0259,26,3,1,6,B18,BG18,1,2338.9,7
0217,2,0215,26,2,1,2,B4A,BS04,1,2034.5,11
0218,1,0213,26,1,1,7,B1,BS01,1,1890.4,13
0218,1,0218,26,1,1,2,B6,BS06,1,2002.5,11
0218,1,0259,26,1,1,2,B24,BS23,1,2002.5,12
0218,2,0259,26,2,1,2,B24,BG24,1,1922.4,10
0219,1,0218,26,1,1,7,B6,BS06,1,1986.5,11
0219,1,0219,26,1,1,1,B7,BS07,1,2002.5,11
0219,1,0259,26,1,1,2,B24,BS23,1,2002.5,12
0220,1,0215,26,1,1,2,B4A,BS04,1,1954.4,12
0220,1,0220,26,1,1,1,B3,BS03,1,1938.4,13
0220,1,0222,26,1,1,2,B5,BS05,1,1970.5,13
0220,2,0219,26,2,1,7,B14,BG14,1,1970.5,12
0220,2,0220,26,2,1,6,B10,BG10,1,1986.5,11
0220,2,0222,26,2,1,2,B12,BG12,1,2002.5,11
0221,1,0220,26,1,1,1,B3,BS03,1,1938.4,13
0221,2,0220,26,2,1,6,B10,BG10,1,1986.5,11
0221,2,0222,26,2,1,2,B12,BG12,1,2002.5,11
0221,3,0259,26,3,1,2,B18,BG18,1,2274.8,6
0222,1,0219,26,1,1,2,B7,BS07,1,1986.5,11
0222,1,0219,26,1,1,1,B7,BS07,1,2002.5,11
0222,2,0218,26,2,1,2,B13,BG13,1,1938.4,14
0222,2,0222,26,2,1,2,B12,BG12,1,2002.5,11
0222,2,0222,26,2,1,7,B12,BG12,1,2018.5,11
0223,2,0213,26,2,1,7,B8,BG08,1,1954.4,12
0223,2,0215,26,2,1,2,B4,BG04,1,2002.5,11
0223,2,0218,26,2,1,7,B13,BG13,1,1970.5,12
0223,3,0215,26,3,1,2,B16,BG16,1,2338.9,6
0224,2,0213,26,2,1,2,B8,BG08,1,1938.4,12
0224,2,0215,26,2,1,2,B4A,BS04,1,2034.5,11
0224,2,0220,26,2,1,6,B10,BG10,1,1986.5,11
0224,2,0222,26,2,1,7,B12,BG12,1,2018.5,11
0259,1,0213,26,1,1,7,B1,BS01,1,1890.4,13
0259,1,0213,26,1,1,2,B1,BS01,1,1858.3,13
0259,1,0219,26,1,1,2,B7,BS07,1,1986.5,11
0259,1,0220,26,1,1,6,B3,BS03,1,1938.4,13
0259,1,0220,26,1,1,1,B3,BS03,1,1938.4,13
0259,1,0222,26,1,1,7,B5,BS05,1,1970.5,11
0259,1,0259,26,1,1,7,B24,BS23,1,1970.5,12
0259,2,0222,26,2,1,7,B12,BG12,1,2018.5,11
0259,3,0259,26,3,1,6,B18,BG18,1,2338.9,7
0602,3,0606,26,3,1,2,TP2,BG03,1,2151.5,5
0603,1,0601,26,1,1,2,TP3,BS03,1,1954.4,12
0603,2,0606,26,2,1,2,TP2,BG04,1,1839.1,10
0603,3,0601,26,3,1,2,TP3,BG05,1,2210.8,6
0603,3,0606,26,3,1,2,TP2,BG03,1,2151.5,5
0604,2,0608,26,2,1,2,TP1,BG02,1,1751.0,11
7937,1,7937,17,1,1,2,TP1,BS55,1,1906.4,14
A310,1,1003,17,1,1,1,BX02,BSX02,1,1778.2,14
A320,1,1003,17,1,1,2,TP1,BS55,1,1778.2,14
0602,1,0608,18,1,2,2,BAX07,BSX07,5,2079.4,8
0603,1,0608,18,1,2,2,BAX07,BSX07,5,2079.4,8
0603,1,0660,18,1,1,2,BAX06,BSX06,5,2077.8,9
0603,1,0668,18,1,1,2,BAX08,BSX08,4,2101.8,8
0604,1,0608,18,1,2,2,BAX07,BSX07,5,2079.4,8
0606,1,0668,18,1,1,2,BAX09,BSX09,4,2079.4,8
0608,1,0668,18,1,1,2,BAX09,BSX09,4,2079.4,8
0662,1,0668,18,1,1,2,BAX09,BSX09,4,2079.4,8
0663,1,0608,18,1,2,2,BAX07,BSX07,5,2079.4,8
0664,1,0660,18,1,1,2,BAX05,BSX05,5,2090.6,8
0666,1,0660,18,1,1,2,BAX05,BSX05,5,2090.6,8
0667,1,0608,18,1,2,2,BAX07,BSX07,5,2079.4,8
0669,1,0608,18,1,2,2,BAX07,BSX07,5,2079.4,8
0669,1,0660,18,1,1,2,BAX05,BSX05,5,2090.6,8
0669,1,0668,18,1,1,2,BAX09,BSX09,4,2079.4,8
0671,1,0660,18,1,1,2,BAX05,BSX05,5,2090.6,8
0672,1,0660,18,1,1,2,BAX06,BSX06,5,2077.8,9
0672,1,0660,18,1,1,2,BAX05,BSX05,5,2090.6,8
2009,1,2009,18,1,1,2,TP1,BS55,1,1890.4,14
3002,2,3002,18,2,1,2,TP1,BG55,1,2242.8,8
4042,1,4042,18,1,1,2,BX01,BSX01,1,1858.3,12
A350,1,1028,18,1,1,1,BX01,BSX01,1,1778.2,14
A410,1,3031,18,1,1,2,TP1,BS55,1,1666.1,17
0101,2,0105,19,2,1,2,TP02,BS02,1,1970.5,11
0102,1,0102,19,1,2,1,BAX23,BSX23,3,1698.1,18
0102,3,0108,19,3,2,1,BAX01,BGX01,2,2210.8,6
0103,2,0103,19,2,2,2,BAX09,BSX09,3,1954.4,10
0103,2,0107,19,2,1,2,TP01,BS01,1,1970.5,12
0105,1,0107,19,1,1,2,TP01,BS07,1,1890.4,12
0105,1,0111,19,1,1,2,TP04,BS10,1,1906.4,12
0105,2,0102,19,2,2,1,BAX08,BSX08,3,1938.4,12
0105,2,0104,19,2,1,2,TP06,BS06,1,1970.5,12
0105,3,0101,19,3,1,1,B7,BG02,1,2210.8,6
0106,2,0104,19,2,2,2,BAX05,BSX05,3,1906.4,13
0108,2,0112,19,2,2,1,BAX07,BSX07,2,1954.4,11
0108,3,0109,19,3,1,1,B8,BG04,1,2226.8,7
0109,2,0111,19,2,1,2,TP04,BS04,1,1922.4,12
0109,2,0112,19,2,2,1,BAX07,BSX07,2,1954.4,11
0109,3,0102,19,3,2,1,BAX03,BGX03,3,2258.8,6
0112,2,0109,19,2,2,2,BAX06,BSX06,2,1976.9,11
0159,2,0112,19,2,2,1,BAX07,BSX07,2,1954.4,11
0159,3,0108,19,3,2,1,BAX01,BGX01,2,2210.8,6
0214,1,0214,19,1,1,2,B4,BS04,1,1826.3,14
0214,1,0222,19,1,1,2,B5,BS05,1,1858.3,14
0214,2,0221,19,2,3,2,BAX07,BSX07,1,1906.4,13
0214,3,0214,19,3,1,1,B14,BG08,1,2194.7,8
0215,2,0216,19,2,1,2,B3,BG03,1,1810.3,15
0215,3,0213,19,3,1,1,B13,BG07,1,2226.8,7
0216,1,0216,19,1,1,2,B3,BS03,1,1778.2,15
0216,2,0214,19,2,1,2,B4,BG04,1,1858.3,13
0216,2,0218,19,2,1,2,B1,BG01,1,1810.3,15
0221,1,0218,19,1,3,2,BAX10,BSX10,1,1858.3,14
0221,2,0216,19,2,1,2,B3,BG03,1,1810.3,15
0221,3,0216,19,3,1,2,B15,BG09,1,2194.7,8
0222,1,0222,19,1,1,2,B5,BS05,1,1858.3,14
0223,2,0220,19,2,1,2,B2,BG02,1,1810.3,14
0223,2,0223,19,2,3,2,BAX08,BSX08,1,1890.4,13
0224,1,0214,19,1,1,2,B4,BS04,1,1826.3,14
0259,1,0221,19,1,3,2,BAX13,BSX13,1,1906.4,13
0259,2,0224,19,2,3,2,BAX09,BSX09,1,1890.4,13
0601,2,0604,19,2,1,1,TP-2,BG-56,1,2290.9,7
0603,1,0604,19,1,1,1,TP-2,BS-56,1,1890.4,13
0603,2,0608,19,2,2,2,BAX02,BGX02,5,2282.9,6
0604,1,0605,19,1,1,1,TP-1,BS-55,1,1938.4,12
0605,1,0604,19,1,1,1,TP-2,BS-56,1,1890.4,13
0608,1,0606,19,1,1,1,TP-3,BS-57,1,1890.4,12
0608,2,0601,19,2,3,1,BAX01,BGX01,8,2044.2,10
0659,1,0604,19,1,1,1,TP-2,BS-56,1,1890.4,13
0659,1,0605,19,1,1,1,TP-1,BS-55,1,1938.4,12
0702,3,0702,19,3,1,1,TP1,BG01,2,2226.8,6
0703,1,0702,19,1,1,1,TP1,BS01,2,1970.5,12
0703,2,0705,19,2,1,1,TP3,BG06,2,1938.4,12
0706,1,0705,19,1,1,1,TP3,BS03,2,1954.4,17
0707,1,0705,19,1,1,1,TP3,BS03,2,1954.4,17
0709,3,0707,19,3,1,1,TP2,BG03,2,2226.8,6
3055,2,3055,19,2,1,1,BA1,BG01,1,2242.8,6
9116,1,9116,19,1,1,2,TP1,BS55,1,2002.5,11
9116,1,9116,19,1,1,1,BA1,BS01,1,2082.6,8
A320,2,6150,19,2,1,1,BX01,BGX01,1,2226.8,7
0101,3,0159,20,2,2,2,BA305,BG301,2,1787.8,17
0102,1,0102,20,1,1,2,B18,BS19,1,1874.3,13
0102,1,0102,20,1,1,2,B2,BS09,1,2274.8,6
0102,2,0105,20,2,2,1,BA323,BS315,6,1912.8,11
0103,1,0107,20,1,1,2,B3,BS07,1,1890.4,11
0104,1,0101,20,1,1,2,B17,BS17,1,1778.2,15
0104,1,0102,20,1,1,7,B2,BS08,1,1906.4,12
0104,1,0105,20,1,1,7,B6,BS05,1,1906.4,12
0104,2,0159,20,2,2,2,BAX15,BGX15,2,1839.1,16
0105,1,0101,20,1,1,2,B17,BS17,1,1778.2,15
0602,1,3005,6,1,1,2,BA*,BS**,1,1874.3,13
0603,1,0660,6,1,3,1,BA261,BS261,8,1634.0,16
0661,1,0660,6,1,3,1,BA261,BS261,8,1634.0,16
0663,1,0662,6,1,3,2,BA663,BS663,5,1835.9,12
0664,1,0606,6,1,3,2,BAX01,BSX01,6,1800.6,12
0811,1,0811,6,1,3,1,BA664,BS664,2,1731.8,13
1253,2,1253,6,2,1,2,TP1,BG91,1,2258.8,5
2002,2,2002,6,2,1,2,TP1,BG91,1,1666.1,18
2004,1,2004,6,1,1,1,BA*,BS**,1,1794.2,14
2040,2,2040,6,2,1,1,BA*,BG**,1,2274.8,5
2051,1,2051,6,1,1,2,TP1,BS55,1,1842.3,17
3019,2,3019,6,2,1,2,BA*,BG**,1,2114.6,8
3021,2,3021,6,2,1,2,BA*,BG**,1,2114.6,8
3024,1,3024,6,1,1,2,BA*,BS**,1,2002.5,10
3030,1,3030,6,1,1,2,BA*,BS**,1,1602.0,23
3030,2,3030,6,2,1,2,BA*,BG**,1,1794.2,18
7455,2,7455,6,2,1,2,BA6,BG06,1,2242.8,4
8153,1,8153,6,1,1,1,BA*,BS**,1,1666.1,20
8153,3,8153,6,3,1,2,TP1,BG92,1,1890.4,10
8535,2,8535,6,2,1,2,TP1,BG92,1,2050.6,7
9107,1,9107,6,1,1,1,BA*,BS**,1,2082.6,10
9107,2,9107,6,2,1,1,BA*,BG**,1,2130.7,8
A320,1,1253,6,1,1,1,BA*,BS**,1,1938.4,12
A320,2,1253,6,2,1,2,TP1,BG91,1,2258.8,5
A340,1,1253,6,1,1,1,BA*,BS**,1,1938.4,12
A353,2,1253,6,2,1,1,BA*,BG**,1,2242.8,6
A361,1,1253,6,1,1,2,TP1,BS92,1,1970.5,13
A361,2,1253,6,2,1,1,BA*,BG**,1,2242.8,6
A412,1,3021,6,1,1,2,BA*,BS**,1,1938.4,11
A420,1,3021,6,1,1,2,BA*,BS**,1,1938.4,11
A420,2,3021,6,2,1,2,BA*,BG**,1,2114.6,8
A420,2,3021,6,2,1,1,BA*,BG**,1,2050.6,9
A421,2,3021,6,2,1,1,BA*,BG**,1,2050.6,9
A422,1,3021,6,1,1,2,BA*,BS**,1,1938.4,11
A441,1,3021,6,1,1,2,BA*,BS**,1,1938.4,11
A806,1,A805,6,1,1,1,B5,BS05,1,1842.3,11
B410,2,7455,6,2,1,2,BA6,BG06,1,2242.8,4
B420,2,7455,6,2,1,2,BA6,BG06,1,2242.8,4
B421,1,7455,6,1,1,1,BA1,BS01,1,1794.2,15
B443,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B452,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B453,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B453,1,7455,6,1,1,1,BA1,BS01,1,1794.2,15
0213,2,0221,8,2,1,2,B12,BG12,1,2130.7,6
0214,1,0214,8,1,5,1,BA263,BS263,1,1973.7,10
0215,2,0223,8,2,5,1,BAX06,BGX06,1,2206.0,5
0216,2,0224,8,2,1,2,B11,BG11,1,2226.8,6
0219,1,0214,8,1,1,2,B2,BS02,1,1986.5,10
0221,1,0217,8,1,1,2,B4,BS04,1,1810.3,15
0222,2,0221,8,2,5,1,BAX04,BGX04,1,2186.7,6
0224,2,0221,8,2,1,2,B12,BG12,1,2130.7,6
0811,1,0811,8,1,5,2,BA263,BS263,1,1986.5,9
0811,1,0811,8,1,5,1,BA261,BS261,1,1714.1,17
0811,2,0812,8,2,1,2,B206,BG206,1,2218.8,6
0812,1,0812,8,1,5,1,BA266,BS266,1,1858.3,12
1029,2,1029,8,2,1,2,TP1,BG92,1,2194.7,6
1053,2,1053,8,2,1,2,TP1,BG92,1,2130.7,8
7035,3,7035,8,3,1,2,BA*,BG**,1,2146.7,8
7036,1,7036,8,1,1,2,BA*,BS**,1,1826.3,13
9019,1,9019,8,1,1,1,BA*,BS**,1,1874.3,12
A310,1,1053,8,1,1,2,TP1,BS93,1,1602.0,20
A340,2,1053,8,2,1,1,BA*,BG**,1,2146.7,6
B310,1,2008,8,1,1,1,BA*,BS**,1,1730.2,18
B320,1,2008,8,1,1,2,TP1,BS93,1,1666.1,19
B330,2,2008,8,2,1,2,TP1,BG92,1,2162.7,6
B350,1,2008,8,1,1,1,BA*,BS**,1,1730.2,18
1803,2,1803,9,2,1,1,BX01,BGX01,1,2210.8,7
4008,2,4008,9,2,1,2,BX02,BGX02,1,2354.9,7
4020,1,4020,9,1,1,1,BX03,BSX03,1,2050.6,10
4020,1,4020,9,1,1,2,BX04,BSX04,1,2098.6,10
5001,2,5001,9,2,1,2,BX01,BGX01,1,2146.7,6
0101,1,0104,10,1,1,1,B7,BS07,1,1890.4,9
0101,1,0107,10,1,1,1,B1,BS01,1,2018.5,9
0101,1,0112,10,1,1,1,B4,BS04,1,2002.5,10
0101,1,0159,10,1,1,1,B6,BS06,1,1986.5,10
0101,2,0102,10,2,1,2,B9,BS09,1,1906.4,9
0103,1,0102,10,1,1,1,B2,BS02,1,1954.4,10
0103,1,0108,10,1,1,1,B5,BS05,1,1922.4,11
0103,2,0104,10,2,2,2,BAX09,BSX09,2,2049.0,7
0103,2,0112,10,2,1,1,B11,BS11,1,2034.5,9
0103,2,0159,10,2,1,1,B13,BS13,1,1890.4,9
0104,1,0107,10,1,1,1,B1,BS01,1,2018.5,9
0104,1,0108,10,1,1,1,B5,BS05,1,1922.4,11
0104,1,0112,10,1,1,1,B4,BS04,1,2002.5,10
0104,1,0159,10,1,1,1,B6,BS06,1,1986.5,10
0104,2,0111,10,2,2,2,BAX08,BSX08,2,1954.4,9
0105,1,0107,10,1,1,1,B1,BS01,1,2018.5,9
0117,1,0114,31,1,1,2,B2,BS02,1,1634.0,20
0117,1,0116,31,1,1,1,B5,BS05,1,1634.0,20
0117,2,0120,31,2,1,1,B14,BG14,1,1650.1,19
0120,1,0115,31,1,1,2,B3,BS03,1,1650.1,19
0120,2,0113,31,2,1,1,B16,BG16,1,1682.1,18
0120,2,0116,31,2,1,1,B15,BG15,1,1634.0,16
0120,2,0124,31,2,1,2,B11,BG11,1,1682.1,17
0121,2,0124,31,2,1,2,B11,BG11,1,1682.1,17
0122,1,0124,31,1,1,2,B1,BS01,1,1602.0,21
0124,1,0120,31,1,1,1,B4,BS04,1,1650.1,19
6701,2,6701,31,2,1,2,TP1,BG55,1,1762.2,12
7040,2,7040,31,2,1,2,TP1,BG55,1,1714.1,12
7050,2,7050,31,2,1,2,TP1,BG55,1,2178.7,5
B410,1,3023,31,1,1,2,TP1,BS55,1,1810.3,8
B410,2,3023,31,2,1,2,TP1,BG55,1,2130.7,7
C430,1,4019,31,1,1,2,TP1,BS55,1,1730.2,18
0101,3,0107,32,3,1,2,B4,BG04,1,2050.6,9
0102,3,0105,32,3,1,2,B6,BG06,1,2098.6,9
0102,4,0109,32,4,1,2,B8,BG22,1,2210.8,6
0103,1,0111,32,1,1,2,B30,BS05,1,1890.4,13
0103,3,0101,32,3,1,2,B1,BG01,1,2098.6,8
0104,1,0109,32,1,1,2,B28,BS03,1,1922.4,12
0104,3,0101,32,3,1,2,B1,BG01,1,2098.6,8
0105,3,0104,32,3,2,3,BA261,BG281,2,2244.4,6
0105,4,0102,32,4,1,2,B9,BG23,1,2226.8,6
0106,3,0109,32,3,1,2,B3,BG03,1,2082.6,10
0108,1,0109,32,1,1,2,B28,BS03,1,1922.4,12
0108,4,0109,32,4,2,3,BA265,BG265,2,2191.5,6
0109,3,0104,32,3,2,3,BA261,BG281,2,2244.4,6
0109,3,0111,32,3,1,2,B5,BG05,1,2082.6,9
0109,4,0109,32,4,1,2,B8,BG22,1,2210.8,6
0110,3,0105,32,3,1,2,B6,BG06,1,2098.6,9
0112,3,0104,32,3,2,3,BA261,BG281,2,2244.4,6
0201,3,0204,32,3,1,2,B5,BG05,1,2098.6,8
0201,3,0205,32,3,1,1,B1,BG01,1,2082.6,8
0201,3,0210,32,3,1,2,B6,BG06,1,2098.6,8
0201,4,0210,32,4,1,2,B11,BG24,1,2226.8,6
0202,1,0206,32,1,1,2,B35,BS07,1,1906.4,12
0203,1,0204,32,1,1,2,B33,BS05,1,1826.3,15
0203,1,0210,32,1,1,2,B34,BS06,1,1922.4,11
0203,4,0201,32,4,1,2,B8,BG21,1,2226.8,6
0204,3,0211,32,3,1,2,B3,BG03,1,2098.6,8
0205,3,0210,32,3,1,2,B6,BG06,1,2098.6,8
0206,1,0211,32,1,1,2,B31,BS03,1,1954.4,12
0207,1,0206,32,1,1,2,B35,BS07,1,1906.4,12
0207,1,0211,32,1,1,2,B31,BS03,1,1954.4,12
0209,1,0210,32,1,1,2,B34,BS06,1,1922.4,11
0210,3,0205,32,3,1,1,B1,BG01,1,2082.6,8
0211,1,0204,32,1,1,2,B33,BS05,1,1826.3,15
0211,1,0206,32,1,1,2,B35,BS07,1,1906.4,12
0211,1,0207,32,1,1,2,B32,BS04,1,1954.4,12
0211,3,0201,32,3,1,2,B2,BG02,1,2114.6,8
0211,4,0211,32,4,1,2,B9,BG22,1,2226.8,6
1021,1,1021,32,1,1,2,TP1,BS93,1,1505.9,24
1021,2,1021,32,2,1,1,BA*,BG**,1,1698.1,19
7000,1,7000,32,1,1,1,BA*,BS**,1,2226.8,7
7000,2,7000,32,2,1,2,TP1,BG92,1,2210.8,6
7084,3,7084,32,3,1,1,BA*,BG**,1,2034.5,8
A310,1,1021,32,1,1,2,TP1,BS93,1,1505.9,24
A310,1,1021,32,1,1,1,BA*,BS**,1,1794.2,16
A320,3,1021,32,3,1,1,BA*,BG**,1,2178.7,8
A350,2,1021,32,2,1,2,TP1,BG92,1,1762.2,17
A350,2,1021,32,2,1,1,BA*,BG**,1,1698.1,19
A350,3,1021,32,3,1,2,TP1,BG91,1,2146.7,7
A350,3,1021,32,3,1,1,BA*,BG**,1,2178.7,8
A351,1,1021,32,1,1,2,TP1,BS93,1,1505.9,24
A352,1,1021,32,1,1,1,BA*,BS**,1,1794.2,16
A420,2,3010,32,2,1,2,BA*,BG**,1,2162.7,8
A451,2,3010,32,2,1,1,BA*,BG**,1,2162.7,8
A452,2,3010,32,2,1,1,BA*,BG**,1,2162.7,8
A453,2,3010,32,2,1,1,BA*,BG**,1,2162.7,8
A456,1,3010,32,1,1,2,BA*,BS**,1,1505.9,26
A461,1,3010,32,1,1,2,BA*,BS**,1,1505.9,26
A461,1,3010,32,1,1,1,BA*,BS**,1,1890.4,13
A461,2,3010,32,2,1,1,BA*,BG**,1,2162.7,8
A463,1,3010,32,1,1,2,BA*,BS**,1,1505.9,26
A464,2,3010,32,2,1,1,BA*,BG**,1,2162.7,8
1001,2,1001,33,2,1,1,BX02,BGX02,1,2066.6,7
0501,2,0503,34,2,1,2,TP2,BG56,1,2082.6,9
0501,2,0508,34,2,3,1,BAX12,BGX12,2,2133.9,7
0503,1,0503,34,1,1,2,TP2,BS56,1,2066.6,9
0504,2,0507,34,2,3,1,BAX10,BGX10,2,2065.0,8
0505,2,0508,34,2,3,1,BAX12,BGX12,2,2133.9,7
0508,3,0508,34,3,3,1,BAX07,BGX07,2,2143.5,7
0508,4,0502,34,3,3,1,BAX05,BGX05,4,2254.0,6
0508,4,0507,34,3,3,1,BAX01,BGX01,2,2090.6,6
0559,2,0508,34,2,3,1,BAX12,BGX12,2,2133.9,7
0559,3,0502,34,3,3,1,BAX05,BGX05,4,2254.0,6
0560,2,0508,34,3,3,1,BAX07,BGX07,2,2143.5,7
0801,1,0801,34,1,1,2,B1,BS01,1,1826.3,13
0801,1,0802,34,1,1,3,B2,BS02,1,1794.2,13
0859,1,0802,34,1,1,1,B2,BS02,1,1810.3,11
0860,1,0802,34,1,1,3,B2,BS02,1,1794.2,13
0860,2,0801,34,2,1,2,B3,BG01,1,2387.0,5
0860,2,0860,34,2,1,1,B4,BG02,1,2419.0,6
0902,1,1011,34,1,1,2,TP1,BS55,1,1858.3,11
0960,2,1011,34,2,1,1,BX02,BGX02,1,2130.7,7
1030,2,1030,34,2,1,2,TP1,BG56,1,2050.6,9
4042,1,4042,34,1,1,1,BX03,BSX03,1,2018.5,10
0102,1,0102,35,1,5,1,BA501,BS301,2,1602.0,24
0102,3,0102,35,3,5,1,BA501,BG301,2,2161.1,7
0102,3,0109,35,3,5,1,BA302,BG305,1,2178.7,7
0103,1,0103,35,1,1,2,B2,BS02,1,1562.0,22
0103,1,0111,35,1,5,2,BA509,BS310,2,1714.1,18
0106,1,0104,35,1,5,1,BA503,BS303,1,1553.9,26
0106,1,0109,35,1,1,2,B5,BS05,1,1686.9,19
0108,3,0108,35,3,5,2,BA505,BG304,1,2146.7,7
0111,1,0105,35,1,1,2,B3,BS03,1,1574.8,22
0505,2,0506,35,2,4,1,BA502,BG302,3,2146.7,7
0506,2,0508,35,2,4,1,BA505,BG308,3,2178.7,7
0801,2,0802,35,2,4,2,BA305,BG307,1,2185.1,5
1002,2,1002,35,2,1,2,TP1,BG55,1,2082.6,9
2006,1,2006,35,1,1,2,TP1,BS55,1,1970.5,10
2006,2,2006,35,2,1,1,BA*,BG**,1,1794.2,10
2118,2,2118,35,2,1,1,BA*,BG**,1,1890.4,9
6401,3,6401,35,3,1,2,TP1,BG55,1,2258.8,5
0801,1,0859,36,1,1,3,B3,BS03,1,1890.4,11
0802,1,0802,36,1,1,2,B2,BS02,1,1826.3,14
0859,2,0801,36,2,1,2,B4,BG01,1,2419.0,5
0859,2,0801,36,2,4,2,BAX01,BGX01,1,2419.0,5
